codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,01290,01285,01289,01280,01284,01288,01283,01281,01291,01286,01282,01287
01,001,COMUNA 01,00007,000197,0,0,13,115,60,7,13,12,1,1,0,0,1,0,0
01,001,COMUNA 01,00008,000200,0,0,9,115,51,7,15,7,5,4,1,1,0,1,0
01,001,COMUNA 01,00008,000207,0,0,8,115,67,11,10,5,1,1,3,0,0,0,1
01,001,COMUNA 01,00008,000212,0,0,11,115,59,8,11,10,0,4,3,0,0,2,0
01,001,COMUNA 01,00008,000213,0,0,9,115,54,10,16,10,4,0,1,0,0,1,0
01,001,COMUNA 01,00008,000218,0,0,14,115,58,7,14,5,1,5,1,0,0,0,0
01,001,COMUNA 01,00009,000243,0,0,13,115,60,11,27,13,4,1,0,0,1,0,0
01,001,COMUNA 01,00009,000256,0,0,9,115,65,7,22,5,3,4,1,0,0,0,0
01,001,COMUNA 01,00010,000271,0,0,7,115,99,3,19,5,7,1,2,0,1,2,0
01,001,COMUNA 01,00011,000331,0,0,10,115,83,8,21,11,4,0,3,1,1,1,1
01,002,COMUNA 02,00027,000902,0,0,11,115,82,11,10,7,1,5,2,1,0,1,1
01,003,COMUNA 03,00030,000986,0,0,13,115,65,8,20,14,5,1,2,0,0,1,0
01,003,COMUNA 03,00031,001015,0,0,8,115,60,14,20,4,5,6,8,0,0,1,1
01,003,COMUNA 03,00033,001075,0,0,9,115,81,8,16,8,3,4,3,0,0,1,0
01,003,COMUNA 03,00033,001088,0,0,15,115,65,5,14,8,0,2,1,0,1,0,0
01,003,COMUNA 03,00034,001122,0,0,11,86,115,12,16,5,3,2,0,0,0,1,1
01,003,COMUNA 03,00034,001131,0,0,17,82,115,6,10,7,4,2,10,0,0,1,0
01,003,COMUNA 03,00035,001157,0,0,11,86,115,19,21,4,1,2,4,0,0,1,0
01,003,COMUNA 03,00035,001174,0,0,17,80,115,11,19,7,3,3,2,0,0,0,0
01,003,COMUNA 03,00037,001214,0,0,12,101,115,12,10,6,4,3,1,0,1,1,0
01,003,COMUNA 03,00038,001272,0,0,11,115,71,7,26,9,4,1,4,0,1,1,0
01,003,COMUNA 03,00040,001325,0,0,10,88,115,15,14,7,6,2,3,0,1,0,0
01,003,COMUNA 03,00040,001329,0,0,8,91,115,16,15,8,3,6,3,0,1,0,0
01,003,COMUNA 03,00040,001331,0,0,14,80,115,19,25,4,2,3,3,1,0,1,1
01,003,COMUNA 03,00040,001354,0,0,17,91,115,6,18,5,6,3,0,1,2,1,0
01,003,COMUNA 03,00041,001365,0,0,11,115,92,13,16,4,1,0,3,0,3,1,0
01,003,COMUNA 03,00041,001367,0,0,16,88,115,14,22,10,2,1,3,0,0,0,0
01,004,COMUNA 04,00047,001574,0,0,8,115,92,14,20,5,6,2,1,0,0,1,0
01,004,COMUNA 04,00047,001591,0,0,17,115,94,9,18,4,3,2,1,1,0,2,1
01,004,COMUNA 04,00049,001677,0,0,14,115,92,8,17,8,1,0,3,0,0,0,0
01,004,COMUNA 04,00049,001679,0,0,15,115,75,10,19,11,2,1,4,0,1,0,0
01,004,COMUNA 04,00051,001715,0,0,31,69,115,13,10,10,1,2,3,2,1,0,0
01,004,COMUNA 04,00052,001747,0,0,30,80,115,12,16,3,2,3,4,0,2,1,1
01,004,COMUNA 04,00052,001751,0,0,24,78,115,7,18,5,2,3,3,0,2,1,0
01,004,COMUNA 04,00052,001759,0,0,28,76,115,12,10,5,2,2,1,0,1,1,0
01,004,COMUNA 04,00053,001795,0,0,12,115,102,17,15,6,0,4,3,1,0,1,1
01,004,COMUNA 04,00053,001798,0,0,13,95,115,14,25,2,0,1,3,0,0,0,0
01,004,COMUNA 04,00053,001804,0,0,14,101,115,12,20,6,1,0,2,0,0,0,0
01,004,COMUNA 04,00053,001822,0,0,0,96,115,13,16,6,3,1,3,0,1,0,1
01,004,COMUNA 04,00053,001830,0,0,17,115,102,9,18,8,3,3,2,0,0,2,1
01,004,COMUNA 04,00054,001841,0,0,21,82,115,16,18,2,4,3,4,0,1,0,0
01,004,COMUNA 04,00054,001843,0,0,1,84,115,13,14,10,2,4,2,1,0,1,0
01,004,COMUNA 04,00054,001848,0,0,14,86,115,8,28,9,2,1,2,0,0,0,0
01,004,COMUNA 04,00055,001861,0,0,28,95,115,9,17,4,2,1,4,0,1,0,0
01,004,COMUNA 04,00056,001910,0,0,22,84,115,13,16,11,3,1,4,2,1,1,0
01,005,COMUNA 05,00058,001987,0,0,11,115,78,15,25,10,3,3,2,0,0,2,2
01,005,COMUNA 05,00059,002054,0,0,13,99,115,26,25,8,4,1,0,0,0,1,1
01,005,COMUNA 05,00059,002060,0,0,0,115,86,13,34,4,8,2,5,0,0,1,0
01,005,COMUNA 05,00060,002102,0,0,2,115,99,8,20,10,7,4,2,0,1,2,0
01,005,COMUNA 05,00062,002152,0,0,9,115,91,12,23,6,2,3,4,0,0,1,1
01,005,COMUNA 05,00062,002193,0,0,7,115,87,11,24,14,5,4,3,0,0,0,1
01,005,COMUNA 05,00063,002222,0,0,15,115,88,7,22,7,5,2,1,0,1,1,0
01,005,COMUNA 05,00063,002223,0,0,7,115,100,9,18,5,3,1,2,0,0,0,1
01,005,COMUNA 05,00064,002296,0,0,9,115,78,12,26,7,5,0,6,0,1,0,0
01,005,COMUNA 05,00064,002297,0,0,8,115,99,11,17,13,4,3,3,0,0,0,2
01,005,COMUNA 05,00064,002300,0,0,14,115,106,11,17,2,3,2,1,0,1,1,0
01,005,COMUNA 05,00065,002304,0,0,15,115,86,13,29,8,7,1,0,0,0,1,0
01,005,COMUNA 05,00066,002358,0,0,12,115,88,15,25,4,5,1,10,0,0,0,1
01,005,COMUNA 05,00066,002368,0,0,6,115,84,16,16,6,4,1,4,1,0,1,0
01,005,COMUNA 05,00066,002386,0,0,8,115,87,11,16,6,10,1,6,0,1,0,0
01,006,COMUNA 06,00067,002409,0,0,11,115,90,13,26,5,4,0,3,0,0,0,0
01,006,COMUNA 06,00067,002411,0,0,12,115,102,11,26,6,7,1,2,0,0,0,0
01,006,COMUNA 06,00067,002436,0,0,7,112,115,15,16,8,3,0,3,0,0,0,0
01,006,COMUNA 06,00067,002454,0,0,13,115,95,10,26,5,6,0,4,0,2,0,0
01,006,COMUNA 06,00068,002540,0,0,13,115,88,15,15,7,7,3,4,0,0,0,0
01,006,COMUNA 06,00069,002545,0,0,17,115,88,11,23,10,4,0,5,0,1,2,0
01,006,COMUNA 06,00071,002716,0,0,13,91,115,12,28,5,9,1,0,1,0,0,0
01,006,COMUNA 06,00071,002735,0,0,13,115,94,10,25,5,5,1,5,0,1,1,0
01,006,COMUNA 06,00072,002777,0,0,9,115,91,11,19,11,11,4,4,2,1,0,0
01,006,COMUNA 06,00072,002784,0,0,11,115,95,10,17,8,1,3,4,0,1,0,0
01,007,COMUNA 07,00074,002879,0,0,16,115,79,9,25,9,3,0,3,1,1,0,2
01,007,COMUNA 07,00074,002885,0,0,11,115,95,14,21,14,4,0,3,0,0,1,0
01,007,COMUNA 07,00074,002891,0,0,10,115,76,16,38,11,1,3,2,0,1,0,0
01,007,COMUNA 07,00075,002903,0,0,12,95,115,11,37,9,2,1,0,0,0,0,0
01,007,COMUNA 07,00075,002906,0,0,11,115,92,12,26,7,4,4,4,0,0,2,0
01,007,COMUNA 07,00075,002931,0,0,7,115,101,7,27,10,2,0,3,1,1,2,1
01,007,COMUNA 07,00075,002945,0,0,6,115,78,18,18,8,6,2,5,1,0,0,1
01,007,COMUNA 07,00076,002973,0,0,13,115,93,13,21,16,2,3,3,0,0,1,0
01,007,COMUNA 07,00076,002979,0,0,11,115,88,10,29,10,3,0,4,0,1,1,0
01,007,COMUNA 07,00077,002987,0,0,17,95,115,9,15,8,8,4,2,1,0,0,0
01,007,COMUNA 07,00077,003003,0,0,7,115,93,12,22,11,6,1,6,0,0,0,0
01,007,COMUNA 07,00078,003050,0,0,12,115,88,7,16,7,5,0,2,0,0,1,0
01,007,COMUNA 07,00078,003056,0,0,18,115,50,9,21,1,5,2,1,0,0,0,1
01,007,COMUNA 07,00079,003070,0,0,14,115,78,13,29,19,6,2,2,0,1,0,0
01,007,COMUNA 07,00079,003088,0,0,14,115,91,11,31,12,7,0,2,1,1,0,0
01,007,COMUNA 07,00081,003156,0,0,13,115,94,12,23,11,5,0,2,0,0,1,0
01,007,COMUNA 07,00082,003224,0,0,14,115,68,13,25,7,3,13,1,1,0,3,0
01,007,COMUNA 07,00083,003238,0,0,14,115,80,15,25,9,3,3,3,0,0,2,0
01,007,COMUNA 07,00083,003264,0,0,10,115,102,12,25,5,4,3,0,2,1,0,1
01,007,COMUNA 07,00083,003266,0,0,18,115,101,8,24,9,4,4,3,0,0,1,0
01,007,COMUNA 07,00084,003271,0,0,9,115,91,5,26,8,4,5,1,0,0,1,1
01,007,COMUNA 07,00084,003282,0,0,5,115,95,9,28,15,5,2,2,1,0,2,0
01,007,COMUNA 07,00084,003284,0,0,27,115,64,12,29,5,4,3,6,0,0,0,0
01,007,COMUNA 07,00084,003287,0,0,10,115,75,14,26,8,10,0,3,1,0,1,0
01,007,COMUNA 07,00085,003377,0,0,22,63,115,11,21,6,2,1,2,0,1,1,1
01,008,COMUNA 08,00087,003475,0,0,16,104,115,13,16,9,4,2,1,2,1,0,0
01,008,COMUNA 08,00088,003561,0,0,11,82,115,10,33,5,2,4,2,0,0,0,0
01,008,COMUNA 08,00088,003590,0,0,17,87,115,7,15,9,4,0,4,0,0,0,1
01,008,COMUNA 08,00088,003624,0,0,23,77,115,13,24,6,2,0,4,0,0,1,0
01,008,COMUNA 08,00088,003632,0,0,21,89,115,12,17,4,0,2,2,1,1,0,0
01,008,COMUNA 08,00089,003687,0,0,0,92,115,14,23,5,2,2,2,0,0,1,0
01,008,COMUNA 08,00089,003742,0,0,10,79,115,8,30,5,7,2,1,0,1,0,0
01,009,COMUNA 09,00091,003855,0,0,10,94,115,14,18,12,3,2,6,0,1,1,0
01,009,COMUNA 09,00093,003898,0,0,8,95,115,16,17,6,6,1,3,0,0,0,0
01,009,COMUNA 09,00094,003936,0,0,18,115,109,13,29,7,5,3,2,1,0,1,0
01,009,COMUNA 09,00094,003942,0,0,12,115,101,13,22,10,3,1,3,0,1,1,0
01,009,COMUNA 09,00095,003982,0,0,11,81,115,11,24,10,5,4,1,1,0,1,0
01,009,COMUNA 09,00096,004039,0,0,13,101,115,5,22,9,2,1,1,1,0,0,1
01,009,COMUNA 09,00096,004043,0,0,14,92,115,10,16,9,2,0,2,0,2,3,0
01,009,COMUNA 09,00097,004077,0,0,11,115,106,14,26,11,1,1,2,0,0,3,0
01,009,COMUNA 09,00097,004094,0,0,6,115,100,10,26,6,4,0,1,0,0,1,0
01,009,COMUNA 09,00097,004103,0,0,10,115,91,17,23,3,1,1,2,1,0,2,1
01,009,COMUNA 09,00099,004163,0,0,21,115,75,11,26,21,3,5,3,0,1,2,0
01,009,COMUNA 09,00100,004228,0,0,8,115,96,9,25,8,4,0,1,1,0,0,2
01,010,COMUNA 10,00101,004240,0,0,37,115,97,13,4,12,4,2,3,0,2,0,1
01,010,COMUNA 10,00101,004257,0,0,9,115,90,7,40,8,4,1,2,0,0,0,0
01,010,COMUNA 10,00101,004261,0,0,11,115,82,5,32,8,4,2,2,0,0,0,0
01,010,COMUNA 10,00102,004273,0,0,11,115,85,6,31,13,5,8,5,0,0,1,0
01,010,COMUNA 10,00103,004310,0,0,11,115,106,13,25,8,3,0,3,0,3,1,0
01,010,COMUNA 10,00103,004322,0,0,11,115,84,14,35,5,3,2,3,0,0,0,0
01,010,COMUNA 10,00103,004331,0,0,11,115,103,9,17,6,4,3,1,0,0,0,0
01,010,COMUNA 10,00104,004359,0,0,12,115,77,21,38,5,7,4,1,0,0,0,0
01,010,COMUNA 10,00104,004391,0,0,9,115,86,9,26,16,2,1,2,1,1,3,0
01,010,COMUNA 10,00106,004446,0,0,12,115,92,12,28,18,2,1,2,0,0,0,0
01,010,COMUNA 10,00106,004453,0,0,9,115,89,12,22,9,4,4,3,0,1,0,0
01,010,COMUNA 10,00106,004476,0,0,7,115,79,18,29,5,5,1,4,0,0,0,0
01,010,COMUNA 10,00108,004555,0,0,17,115,89,16,22,6,6,3,3,0,0,0,0
01,010,COMUNA 10,00108,004566,0,0,15,115,85,13,22,10,9,2,5,0,2,1,0
01,010,COMUNA 10,00109,004576,0,0,7,115,110,6,22,4,4,1,7,0,0,0,1
01,010,COMUNA 10,00109,004586,0,0,12,115,102,11,22,8,4,6,1,2,1,0,0
01,010,COMUNA 10,00110,004611,0,0,9,115,88,7,26,6,6,2,5,0,1,0,0
01,011,COMUNA 11,00112,004694,0,0,13,115,91,10,32,11,4,0,2,0,0,0,0
01,011,COMUNA 11,00115,004802,0,0,7,105,115,14,21,6,4,2,2,1,0,0,1
01,011,COMUNA 11,00115,004804,0,0,10,115,96,23,22,7,3,5,7,0,1,1,0
01,011,COMUNA 11,00115,004829,0,0,8,115,98,17,19,10,3,4,3,0,3,0,0
01,011,COMUNA 11,00115,004830,0,0,13,115,91,12,25,11,2,2,10,0,1,0,0
01,011,COMUNA 11,00116,004845,0,0,7,115,94,13,17,9,6,1,7,0,0,0,0
01,011,COMUNA 11,00116,004860,0,0,27,115,83,13,19,7,6,1,0,0,2,1,0
01,011,COMUNA 11,00117,004893,0,0,11,115,76,12,29,12,6,0,5,0,0,0,2
01,011,COMUNA 11,00119,005033,0,0,13,115,80,13,23,10,5,3,2,0,1,1,0
01,012,COMUNA 12,00123,005174,0,0,11,115,93,11,21,6,4,4,2,0,0,1,0
01,012,COMUNA 12,00123,005182,0,0,10,115,80,7,21,14,7,4,3,0,2,2,0
01,012,COMUNA 12,00123,005183,0,0,5,115,89,11,32,15,0,1,5,1,0,0,0
01,012,COMUNA 12,00123,005187,0,0,16,103,115,11,20,9,2,2,1,0,0,3,0
01,012,COMUNA 12,00124,005227,0,0,15,115,73,11,37,9,3,1,0,0,0,0,0
01,012,COMUNA 12,00125,005290,0,0,10,115,85,17,25,9,1,1,4,0,2,0,0
01,012,COMUNA 12,00125,005309,0,0,10,115,103,18,21,6,3,0,0,0,1,0,0
01,012,COMUNA 12,00127,005437,0,0,22,115,103,13,18,13,4,0,4,1,1,0,0
01,012,COMUNA 12,00128,005482,0,0,11,115,72,13,42,5,6,2,4,0,1,0,1
01,012,COMUNA 12,00128,005516,0,0,3,115,88,15,22,15,3,1,4,0,0,0,0
01,012,COMUNA 12,00131,005611,0,0,13,115,100,13,18,14,3,1,2,1,0,0,1
01,012,COMUNA 12,00131,005636,0,0,12,115,90,16,23,12,2,2,2,0,1,2,0
01,012,COMUNA 12,00131,005646,0,0,10,115,87,9,27,14,1,2,4,0,0,0,0
01,012,COMUNA 12,00132,005677,0,0,9,115,87,13,27,5,1,1,1,0,1,2,0
01,013,COMUNA 13,00145,006289,0,0,9,115,82,18,19,11,4,4,1,0,0,0,0
01,014,COMUNA 14,00153,006798,0,0,10,115,75,10,14,6,3,4,6,0,2,0,1
01,014,COMUNA 14,00154,006833,0,0,16,115,85,13,19,0,4,2,0,0,0,0,0
01,014,COMUNA 14,00154,006852,0,0,8,115,100,15,12,5,4,3,4,0,0,0,0
01,014,COMUNA 14,00154,006854,0,0,8,115,87,13,15,7,4,1,6,0,0,1,0
01,014,COMUNA 14,00155,006912,0,0,7,115,82,6,18,7,3,1,3,0,0,0,0
01,014,COMUNA 14,00156,006937,0,0,7,115,83,12,23,12,4,1,0,0,0,4,0
01,015,COMUNA 15,00157,007000,0,0,8,115,80,21,15,2,7,3,5,0,0,0,0
01,015,COMUNA 15,00157,007018,0,0,10,115,83,15,20,7,11,0,7,0,0,0,1
01,015,COMUNA 15,00158,007046,0,0,16,115,87,16,27,8,4,1,2,0,1,0,2
01,015,COMUNA 15,00159,007072,0,0,16,87,115,10,21,5,7,2,2,0,0,1,1
01,015,COMUNA 15,00159,007077,0,0,12,115,89,13,17,7,8,1,3,0,0,0,0
01,015,COMUNA 15,00159,007108,0,0,12,115,71,10,25,18,8,2,5,0,0,0,3
01,015,COMUNA 15,00161,007225,0,0,5,101,115,15,16,10,2,3,1,1,0,0,2
01,015,COMUNA 15,00162,007272,0,0,6,100,115,17,15,5,3,2,4,1,1,1,0
01,015,COMUNA 15,00163,007282,0,0,6,115,105,16,20,5,3,1,0,0,0,0,0
01,015,COMUNA 15,00164,007328,0,0,13,115,103,12,20,5,5,1,3,0,0,1,0
01,015,COMUNA 15,00165,007396,0,0,10,115,93,8,22,13,7,3,3,0,0,0,0
01,015,COMUNA 15,00165,007411,0,0,6,115,105,10,22,11,2,1,2,0,0,0,1
01,001,COMUNA 01,00001,000029,0,0,12,82,114,16,17,6,5,2,6,0,1,0,0
01,001,COMUNA 01,00008,000201,0,0,14,114,66,5,9,10,0,1,1,0,1,0,0
01,001,COMUNA 01,00009,000253,0,0,12,114,60,7,24,11,1,2,4,2,0,0,0
01,001,COMUNA 01,00009,000259,0,0,17,114,67,7,11,6,4,4,0,0,1,2,0
01,001,COMUNA 01,00012,000338,0,0,1,114,90,11,16,3,5,1,2,0,0,0,0
01,001,COMUNA 01,00013,000373,0,0,12,114,83,8,14,3,3,4,2,0,0,1,1
01,001,COMUNA 01,00016,000433,0,0,10,96,114,10,17,7,1,0,4,1,1,1,0
01,001,COMUNA 01,00018,000499,0,0,13,65,114,12,14,9,2,1,4,0,1,0,0
01,001,COMUNA 01,00018,000503,0,0,0,60,114,11,11,4,1,3,1,0,2,0,0
01,001,COMUNA 01,00018,000515,0,0,10,69,114,13,13,1,3,3,1,1,0,0,0
01,003,COMUNA 03,00030,000982,0,0,15,114,65,16,13,13,4,0,1,0,0,1,0
01,003,COMUNA 03,00030,000992,0,0,9,114,59,12,17,8,3,2,2,0,0,2,1
01,003,COMUNA 03,00030,000997,0,0,12,114,80,2,12,11,4,1,2,0,2,1,1
01,003,COMUNA 03,00031,001019,0,0,8,114,83,13,19,6,1,1,4,0,0,0,0
01,003,COMUNA 03,00032,001047,0,0,0,114,72,6,11,9,3,1,3,4,1,2,0
01,003,COMUNA 03,00033,001076,0,0,10,114,66,11,14,5,3,2,5,0,0,1,0
01,003,COMUNA 03,00033,001097,0,0,12,114,58,11,16,4,3,2,2,0,1,2,0
01,003,COMUNA 03,00035,001152,0,0,18,88,114,11,15,6,6,4,1,0,0,0,0
01,003,COMUNA 03,00036,001182,0,0,7,75,114,13,18,9,7,2,2,0,1,1,0
01,003,COMUNA 03,00037,001212,0,0,7,114,81,18,18,7,1,2,1,0,1,0,2
01,003,COMUNA 03,00039,001288,0,0,13,114,105,15,13,6,4,1,0,0,0,0,0
01,003,COMUNA 03,00039,001290,0,0,13,104,114,14,14,8,3,1,4,0,1,1,1
01,003,COMUNA 03,00039,001292,0,0,12,114,94,12,22,9,2,1,1,0,0,0,0
01,003,COMUNA 03,00040,001353,0,0,11,81,114,16,22,8,3,3,2,1,2,0,0
01,004,COMUNA 04,00042,001419,0,0,10,97,114,14,21,6,1,3,4,0,0,1,2
01,004,COMUNA 04,00044,001475,0,0,4,75,114,14,15,8,0,5,1,0,2,0,1
01,004,COMUNA 04,00047,001573,0,0,14,114,87,9,19,5,2,0,8,0,1,0,0
01,004,COMUNA 04,00049,001647,0,0,10,114,85,16,17,6,3,1,1,0,0,0,1
01,004,COMUNA 04,00049,001656,0,0,17,114,83,17,23,7,5,0,4,0,0,2,0
01,004,COMUNA 04,00052,001777,0,0,20,87,114,12,27,0,4,4,6,0,0,2,0
01,004,COMUNA 04,00053,001809,0,0,21,67,114,13,24,6,3,1,6,1,1,2,0
01,004,COMUNA 04,00053,001816,0,0,27,114,94,14,21,12,1,0,0,3,1,0,4
01,004,COMUNA 04,00055,001869,0,0,15,105,114,9,19,2,2,2,6,0,0,1,0
01,004,COMUNA 04,00056,001890,0,0,16,114,88,19,14,11,2,3,3,0,1,3,1
01,004,COMUNA 04,00056,001894,0,0,18,85,114,13,17,6,4,3,2,1,0,1,1
01,004,COMUNA 04,00056,001918,0,0,7,96,114,11,20,11,4,1,2,0,1,2,0
01,004,COMUNA 04,00056,001928,0,0,17,85,114,8,27,10,3,1,2,2,0,4,0
01,004,COMUNA 04,00056,001931,0,0,9,104,114,9,29,5,1,0,1,1,1,0,0
01,005,COMUNA 05,00057,001944,0,0,3,114,112,15,20,10,4,2,4,0,0,0,0
01,005,COMUNA 05,00057,001952,0,0,9,101,114,14,22,7,2,1,3,1,0,2,0
01,005,COMUNA 05,00057,001973,0,0,4,114,98,21,14,10,1,4,1,1,1,2,0
01,005,COMUNA 05,00058,002002,0,0,10,114,101,16,26,7,2,2,4,1,0,2,0
01,005,COMUNA 05,00059,002025,0,0,5,114,93,16,20,8,4,0,3,0,0,0,0
01,005,COMUNA 05,00059,002040,0,0,12,87,114,15,18,8,2,5,2,0,0,1,0
01,005,COMUNA 05,00060,002083,0,0,8,114,93,9,21,6,7,2,1,1,0,2,0
01,005,COMUNA 05,00060,002088,0,0,9,114,81,10,24,9,5,1,5,0,0,1,0
01,005,COMUNA 05,00060,002100,0,0,5,114,71,20,27,11,2,1,4,0,1,2,0
01,005,COMUNA 05,00061,002129,0,0,14,114,87,11,19,12,2,5,6,1,0,0,1
01,005,COMUNA 05,00062,002168,0,0,23,114,94,10,6,6,0,2,3,0,1,0,0
01,005,COMUNA 05,00062,002187,0,0,12,114,94,12,15,7,4,0,1,0,0,2,2
01,005,COMUNA 05,00063,002252,0,0,7,114,88,14,18,8,5,1,1,0,1,0,1
01,005,COMUNA 05,00065,002307,0,0,10,114,91,14,21,10,6,1,3,0,3,0,0
01,005,COMUNA 05,00065,002322,0,0,15,114,78,14,21,4,4,1,3,0,1,0,0
01,005,COMUNA 05,00065,002324,0,0,6,114,97,11,25,7,5,1,3,0,2,1,0
01,005,COMUNA 05,00065,002327,0,0,19,114,90,13,23,10,1,4,1,0,0,1,0
01,005,COMUNA 05,00065,002331,0,0,3,114,90,16,11,16,2,1,5,0,2,1,0
01,006,COMUNA 06,00067,002413,0,0,12,114,85,14,16,9,11,0,6,0,0,1,1
01,006,COMUNA 06,00067,002419,0,0,9,114,89,11,30,8,2,0,2,0,1,0,0
01,006,COMUNA 06,00067,002432,0,0,9,105,114,9,24,10,5,1,4,0,0,1,0
01,006,COMUNA 06,00068,002523,0,0,9,114,77,10,29,8,3,2,3,0,0,0,0
01,006,COMUNA 06,00069,002579,0,0,25,114,85,17,20,8,2,2,5,0,0,1,0
01,006,COMUNA 06,00069,002596,0,0,8,114,102,15,16,5,6,2,3,0,0,2,0
01,006,COMUNA 06,00070,002691,0,0,11,114,97,11,17,14,4,2,2,0,0,1,1
01,006,COMUNA 06,00071,002720,0,0,15,114,74,10,27,4,6,4,4,0,0,1,0
01,006,COMUNA 06,00071,002740,0,0,11,114,100,12,17,10,9,0,6,0,1,2,0
01,006,COMUNA 06,00071,002744,0,0,19,114,86,16,17,9,5,1,5,0,0,2,0
01,006,COMUNA 06,00072,002767,0,0,9,114,91,27,17,6,3,0,4,0,3,3,0
01,006,COMUNA 06,00072,002782,0,0,6,114,92,17,24,9,3,1,4,0,0,0,0
01,006,COMUNA 06,00072,002788,0,0,12,114,84,18,23,6,2,2,2,0,0,0,0
01,006,COMUNA 06,00072,002796,0,0,13,114,101,12,14,5,6,3,4,1,0,0,0
01,007,COMUNA 07,00074,002873,0,0,17,114,83,18,18,7,9,2,5,0,0,3,0
01,007,COMUNA 07,00075,002924,0,0,6,114,91,16,37,6,7,1,4,0,0,0,0
01,007,COMUNA 07,00075,002932,0,0,5,114,103,12,23,8,11,2,3,0,0,1,0
01,007,COMUNA 07,00076,002960,0,0,8,100,114,14,18,13,1,0,7,0,0,0,0
01,007,COMUNA 07,00076,002968,0,0,16,98,114,7,30,14,5,0,2,1,0,0,0
01,007,COMUNA 07,00077,002988,0,0,10,114,104,10,20,8,5,1,7,0,0,0,0
01,007,COMUNA 07,00077,002993,0,0,10,114,97,10,27,11,1,0,2,0,0,0,0
01,007,COMUNA 07,00077,002997,0,0,13,98,114,12,15,7,4,2,3,0,1,1,0
01,007,COMUNA 07,00078,003037,0,0,11,114,75,3,15,5,3,2,1,1,0,0,1
01,007,COMUNA 07,00079,003078,0,0,13,114,95,14,21,13,2,1,4,0,0,0,0
01,007,COMUNA 07,00080,003105,0,0,26,114,90,7,29,4,7,3,2,0,1,1,0
01,007,COMUNA 07,00081,003146,0,0,9,114,81,12,21,11,4,1,2,0,1,0,0
01,007,COMUNA 07,00085,003330,0,0,23,74,114,10,8,12,1,1,1,0,0,3,0
01,008,COMUNA 08,00087,003484,0,0,21,114,95,4,23,5,3,1,3,0,0,2,1
01,008,COMUNA 08,00087,003508,0,0,10,99,114,10,24,12,3,0,0,2,0,1,2
01,008,COMUNA 08,00088,003537,0,0,17,94,114,5,23,7,0,2,2,0,0,0,0
01,008,COMUNA 08,00088,003560,0,0,13,97,114,10,22,4,1,1,5,0,1,0,0
01,008,COMUNA 08,00089,003668,0,0,6,94,114,8,23,8,1,0,3,0,2,0,0
01,008,COMUNA 08,00089,003701,0,0,11,82,114,20,14,8,2,1,4,0,1,3,1
01,008,COMUNA 08,00089,003723,0,0,15,114,100,7,24,6,3,3,3,0,1,0,1
01,008,COMUNA 08,00089,003725,0,0,15,79,114,12,18,7,3,2,3,0,0,1,2
01,008,COMUNA 08,00089,003753,0,0,0,77,114,11,19,5,0,2,3,1,0,2,0
01,008,COMUNA 08,00089,003763,0,0,10,87,114,13,36,3,4,0,1,1,1,0,0
01,008,COMUNA 08,00089,003769,0,0,20,81,114,5,18,7,1,1,4,0,0,3,1
01,008,COMUNA 08,00089,003785,0,0,19,93,114,8,25,6,2,0,0,0,0,0,0
01,009,COMUNA 09,00091,003828,0,0,5,84,114,24,30,12,6,2,5,0,0,4,1
01,009,COMUNA 09,00091,003832,0,0,29,74,114,11,22,12,2,1,3,0,2,1,0
01,009,COMUNA 09,00091,003838,0,0,11,114,94,13,21,15,5,2,2,0,0,0,0
01,009,COMUNA 09,00091,003858,0,0,18,114,90,16,21,7,1,2,0,0,0,0,0
01,009,COMUNA 09,00092,003884,0,0,13,96,114,10,13,16,2,2,3,1,1,1,0
01,009,COMUNA 09,00093,003906,0,0,8,94,114,12,32,6,4,0,1,0,1,1,1
01,009,COMUNA 09,00093,003912,0,0,12,96,114,6,23,7,2,1,3,0,0,2,0
01,009,COMUNA 09,00094,003927,0,0,16,114,85,12,31,9,2,5,3,1,0,2,1
01,009,COMUNA 09,00094,003935,0,0,7,114,106,12,20,12,1,1,1,0,1,1,0
01,009,COMUNA 09,00095,003997,0,0,10,114,106,11,24,9,5,1,3,0,0,0,0
01,009,COMUNA 09,00095,004005,0,0,11,90,114,13,19,15,4,0,3,0,0,1,0
01,009,COMUNA 09,00097,004065,0,0,16,114,94,20,27,8,3,2,2,1,0,0,0
01,009,COMUNA 09,00097,004091,0,0,20,114,80,9,36,15,4,3,1,1,0,0,0
01,009,COMUNA 09,00098,004111,0,0,19,114,83,15,30,10,3,2,3,1,4,0,1
01,009,COMUNA 09,00098,004125,0,0,11,114,88,10,34,8,4,0,3,1,0,1,0
01,009,COMUNA 09,00099,004159,0,0,11,114,91,8,23,9,3,3,1,1,0,2,1
01,009,COMUNA 09,00100,004184,0,0,23,114,86,5,15,5,3,5,4,0,0,1,0
01,009,COMUNA 09,00100,004185,0,0,1,114,88,14,22,6,6,0,3,1,1,0,0
01,009,COMUNA 09,00100,004210,0,0,13,114,100,10,22,7,3,1,5,0,0,2,0
01,009,COMUNA 09,00100,004227,0,0,13,114,95,16,14,7,4,1,3,1,1,0,0
01,010,COMUNA 10,00102,004291,0,0,9,114,89,4,31,11,7,2,1,0,0,2,0
01,010,COMUNA 10,00102,004304,0,0,14,114,88,9,31,15,2,2,2,0,2,0,0
