codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,01296,01297,01292,01301,01302,01295,01298,01304,01299,01293,01294,01300,01303
06,020,CHACABUCO,02313,058848,0,0,4,74,23,119,2,0,0,0,1,0,3,7,5,0
06,021,12 DE OCTUBRE,02316,058901,0,0,17,119,26,72,0,0,0,0,2,0,2,0,0,0
06,021,12 DE OCTUBRE,02316,058907,0,0,0,119,23,76,0,0,0,0,0,1,3,6,9,0
06,022,2 DE ABRIL,02320,058927,0,0,7,119,45,54,0,1,0,0,0,0,4,23,3,1
06,025,GENERAL GÜEMES,02327,059000,0,0,21,119,21,63,4,0,0,2,1,0,6,14,6,1
06,025,GENERAL GÜEMES,02327,059016,0,0,20,119,29,0,0,0,0,0,0,55,0,19,4,2
06,025,GENERAL GÜEMES,02327,059027,0,0,28,119,30,60,0,0,0,0,0,0,1,0,0,0
06,019,9 DE JULIO,02309,058739,0,0,119,97,27,85,0,0,0,0,0,0,4,0,0,0
06,001,SAN FERNANDO,02200,056874,0,0,11,56,21,118,1,1,0,0,5,2,14,4,3,4
06,001,SAN FERNANDO,02205,056935,0,0,0,118,51,25,1,0,0,3,3,1,21,8,7,6
06,001,SAN FERNANDO,02207,056989,0,0,0,90,118,32,2,2,0,0,1,1,6,8,11,3
06,001,SAN FERNANDO,02214,057180,0,0,0,118,67,28,0,0,0,0,3,1,8,12,7,1
06,002,PRIMERO DE MAYO,02236,057866,0,0,13,118,59,57,1,0,0,2,2,1,2,3,8,2
06,003,LIBERTAD,02240,057892,0,0,18,118,42,56,1,0,0,0,4,1,17,2,8,0
06,011,MAYOR L. J. FONTANA,02277,058231,0,0,22,118,42,43,3,0,0,1,3,2,1,7,3,2
06,011,MAYOR L. J. FONTANA,02278,058257,0,0,1,118,58,40,0,1,0,2,4,0,7,13,2,3
06,013,COMANDANTE FERNÁNDEZ ,02286,058401,0,0,8,118,20,86,0,0,0,0,2,0,1,6,8,2
06,013,COMANDANTE FERNÁNDEZ ,02287,058403,0,0,33,118,22,76,1,0,0,0,0,1,4,5,7,0
06,013,COMANDANTE FERNÁNDEZ ,02287,058414,0,0,20,118,19,65,0,0,0,0,3,3,3,8,6,2
06,013,COMANDANTE FERNÁNDEZ ,02287,058415,0,0,10,118,26,0,0,0,0,0,4,3,60,6,7,1
06,016,MAIPÚ,02303,058688,0,0,30,118,26,26,0,1,0,1,0,1,4,5,0,0
06,016,MAIPÚ,02303,058698,0,0,15,118,14,41,1,0,0,0,2,0,25,3,4,1
06,019,9 DE JULIO,02309,058780,0,0,0,118,39,51,0,0,0,0,2,0,3,2,5,1
06,019,9 DE JULIO,02309,058781,0,0,1,118,44,63,1,1,0,0,2,0,7,7,8,0
06,019,9 DE JULIO,02309,058785,0,0,0,118,25,52,1,0,0,0,3,0,7,5,0,0
06,020,CHACABUCO,02313,058835,0,0,16,118,32,63,0,0,0,0,2,0,2,9,4,0
06,021,12 DE OCTUBRE,02316,058903,0,0,9,118,17,80,0,0,0,0,3,0,1,4,9,0
06,025,GENERAL GÜEMES,02327,059008,0,0,13,118,21,72,0,0,0,0,2,0,1,17,1,0
06,025,GENERAL GÜEMES,02327,059065,0,0,16,118,42,46,0,0,0,1,3,0,3,8,6,3
06,025,GENERAL GÜEMES,02328,059076,0,0,22,118,40,20,0,0,0,0,0,0,2,11,2,0
06,001,SAN FERNANDO,02200,056873,0,0,9,56,30,117,2,0,0,0,7,1,12,5,5,3
06,001,SAN FERNANDO,02201,056883,0,0,12,49,25,117,3,1,0,0,5,0,10,3,13,1
06,001,SAN FERNANDO,02201,056886,0,0,14,58,21,117,1,0,0,0,2,0,10,2,13,3
06,001,SAN FERNANDO,02202,056901,0,0,15,48,21,117,0,0,0,0,12,0,11,9,4,1
06,001,SAN FERNANDO,02205,056941,0,0,9,117,51,20,0,0,0,0,3,0,23,13,5,1
06,001,SAN FERNANDO,02207,056993,0,0,15,71,117,27,0,0,0,0,1,1,7,13,19,2
06,001,SAN FERNANDO,02207,057006,0,0,10,72,117,23,3,0,0,1,4,1,12,16,8,2
06,001,SAN FERNANDO,02214,057176,0,0,20,117,55,30,2,1,0,0,5,3,11,11,4,4
06,001,SAN FERNANDO,02225,057467,0,0,1,117,33,41,1,2,0,0,0,0,23,17,12,5
06,001,SAN FERNANDO,02234,057821,0,0,20,117,45,57,0,2,0,0,8,3,9,9,8,4
06,001,SAN FERNANDO,02234,057832,0,0,17,117,54,49,2,1,0,0,10,0,14,8,8,5
06,001,SAN FERNANDO,02234,057839,0,0,0,117,53,54,0,0,0,1,5,1,12,3,0,1
06,002,PRIMERO DE MAYO,02235,057856,0,0,16,117,61,39,1,0,0,0,3,0,6,4,9,2
06,002,PRIMERO DE MAYO,02236,057869,0,0,26,117,76,53,2,0,0,0,2,0,4,9,6,3
06,002,PRIMERO DE MAYO,02236,057876,0,0,11,117,52,61,0,0,0,0,2,3,4,8,5,4
06,004,GENERAL DONOVAN,02246,057928,0,0,13,117,46,45,0,0,0,0,3,0,13,7,6,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058041,0,0,14,117,50,68,2,0,0,0,4,0,2,6,6,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058044,0,0,7,117,28,76,1,0,0,0,1,0,3,3,14,1
06,013,COMANDANTE FERNÁNDEZ ,02286,058328,0,0,20,117,13,51,0,0,0,0,3,1,1,9,5,0
06,013,COMANDANTE FERNÁNDEZ ,02286,058351,0,0,16,117,0,65,0,0,0,0,0,0,3,0,1,0
06,013,COMANDANTE FERNÁNDEZ ,02286,058371,0,0,10,117,32,54,0,1,0,1,3,0,5,6,6,0
06,013,COMANDANTE FERNÁNDEZ ,02287,058416,0,0,31,117,23,60,2,0,0,0,2,0,6,3,0,0
06,013,COMANDANTE FERNÁNDEZ ,02287,058442,0,0,22,117,27,58,1,0,0,0,1,2,6,4,5,1
06,013,COMANDANTE FERNÁNDEZ ,02289,058478,0,0,9,75,16,117,0,0,0,0,6,0,2,4,6,0
06,013,COMANDANTE FERNÁNDEZ ,02290,058512,0,0,12,82,18,117,0,1,0,0,4,1,5,14,8,1
06,013,COMANDANTE FERNÁNDEZ ,02291,058517,0,0,16,52,13,117,0,0,0,1,0,1,2,10,8,1
06,016,MAIPÚ,02303,058689,0,0,7,117,25,33,0,1,0,0,1,1,37,4,1,1
06,019,9 DE JULIO,02309,058763,0,0,0,117,23,57,0,0,0,0,0,1,10,1,11,0
06,019,9 DE JULIO,02309,058783,0,0,23,117,31,54,1,0,0,0,0,0,6,0,0,1
06,020,CHACABUCO,02313,058854,0,0,10,117,26,88,1,0,0,0,1,1,1,9,4,2
06,020,CHACABUCO,02313,058868,0,0,9,73,19,117,1,1,0,0,2,0,6,17,3,0
06,025,GENERAL GÜEMES,02327,059001,0,0,10,117,30,70,3,0,0,2,3,0,0,9,12,1
06,025,GENERAL GÜEMES,02327,059068,0,0,3,117,22,64,2,0,0,0,4,0,4,14,7,4
06,025,GENERAL GÜEMES,02327,059074,0,0,43,117,29,0,7,2,49,1,0,3,0,0,0,0
06,001,SAN FERNANDO,02201,056877,0,0,10,47,27,116,4,5,0,0,6,0,8,1,9,9
06,001,SAN FERNANDO,02202,056899,0,0,13,47,27,116,2,2,0,0,9,0,10,9,7,4
06,001,SAN FERNANDO,02202,056900,0,0,9,55,16,116,4,2,0,0,5,9,9,4,12,5
06,001,SAN FERNANDO,02203,056906,0,0,0,55,20,116,4,0,0,0,2,2,10,9,8,4
06,001,SAN FERNANDO,02203,056907,0,0,9,62,27,116,2,2,0,0,3,1,2,7,9,3
06,001,SAN FERNANDO,02205,056949,0,0,0,116,52,0,2,0,0,0,4,0,46,0,0,0
06,001,SAN FERNANDO,02207,056984,0,0,9,84,116,15,4,0,0,0,4,2,10,10,16,0
06,001,SAN FERNANDO,02211,057092,0,0,0,0,51,57,1,116,0,1,2,1,10,4,0,2
06,001,SAN FERNANDO,02214,057164,0,0,23,116,52,41,2,0,0,0,5,0,8,8,12,2
06,001,SAN FERNANDO,02225,057486,0,0,16,116,47,33,2,0,0,0,3,2,24,12,6,1
06,001,SAN FERNANDO,02234,057850,0,0,0,116,65,42,0,0,0,0,5,1,12,10,8,3
06,007,BERMEJO,02255,058003,0,0,13,116,1,24,0,0,1,90,0,0,2,9,0,0
06,011,MAYOR L. J. FONTANA,02276,058183,0,0,12,116,47,43,0,0,0,0,2,0,1,12,6,3
06,011,MAYOR L. J. FONTANA,02277,058219,0,0,22,116,49,73,0,0,0,0,3,0,0,7,3,2
06,013,COMANDANTE FERNÁNDEZ ,02286,058366,0,0,21,116,19,64,1,1,0,1,2,1,3,11,7,0
06,013,COMANDANTE FERNÁNDEZ ,02286,058396,0,0,8,116,18,58,0,0,0,0,1,0,4,11,10,1
06,013,COMANDANTE FERNÁNDEZ ,02287,058421,0,0,13,116,29,59,7,0,0,0,2,1,5,0,5,0
06,013,COMANDANTE FERNÁNDEZ ,02287,058441,0,0,22,116,37,41,1,0,0,3,3,1,2,5,10,1
06,015,25 DE MAYO,02299,058607,0,0,4,116,43,66,1,1,0,0,2,0,4,7,10,0
06,015,25 DE MAYO,02299,058636,0,0,2,116,43,58,0,0,0,1,1,0,1,0,0,0
06,017,INDEPENDENCIA,02307,058716,0,0,19,116,78,27,1,0,0,0,1,0,1,6,2,0
06,019,9 DE JULIO,02309,058762,0,0,5,116,30,69,1,0,0,0,1,0,4,0,8,0
06,020,CHACABUCO,02313,058819,0,0,3,116,35,54,0,0,0,0,0,1,2,1,6,4
06,020,CHACABUCO,02313,058831,0,0,15,116,25,70,0,0,0,0,4,0,0,10,10,7
06,020,CHACABUCO,02313,058838,0,0,24,116,23,79,1,0,0,0,3,1,6,9,3,2
06,020,CHACABUCO,02313,058863,0,0,19,116,35,59,1,0,0,0,1,0,3,8,4,0
06,021,12 DE OCTUBRE,02316,058914,0,0,11,116,23,67,0,0,0,2,3,0,6,5,5,0
06,023,FRAY JUSTO STA. MARÍA DE ORO,02322,058961,0,0,9,116,0,48,0,0,0,0,1,0,1,20,11,2
06,023,FRAY JUSTO STA. MARÍA DE ORO,02322,058962,0,0,15,116,46,39,0,0,0,0,4,0,4,14,1,0
06,024,ALMIRANTE BROWN,02324,058978,0,0,5,116,60,24,1,0,0,0,0,0,15,8,0,2
06,024,ALMIRANTE BROWN,02324,058979,0,0,11,116,71,25,0,0,0,0,0,0,5,19,0,0
06,025,GENERAL GÜEMES,02331,059104,0,0,4,116,30,59,1,0,0,0,1,0,3,4,1,0
06,025,GENERAL GÜEMES,02334,059135,0,0,7,72,116,19,0,0,0,1,0,0,7,6,0,1
06,025,GENERAL GÜEMES,02335,059156,0,0,0,116,61,24,0,0,0,1,1,0,2,10,1,1
06,001,SAN FERNANDO,02202,056898,0,0,12,59,21,115,0,0,0,0,6,1,11,7,17,2
06,001,SAN FERNANDO,02203,056909,0,0,11,62,22,115,0,0,0,0,3,3,9,6,10,1
06,001,SAN FERNANDO,02203,056913,0,0,15,52,30,115,2,1,0,0,4,1,11,8,9,5
06,001,SAN FERNANDO,02207,056991,0,0,17,88,115,22,1,1,0,1,2,1,4,4,9,4
06,001,SAN FERNANDO,02220,057240,0,0,5,58,43,115,7,0,0,1,6,0,10,8,10,5
06,003,LIBERTAD,02241,057913,0,0,9,37,115,40,0,2,0,0,3,0,6,1,4,1
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058029,0,0,0,115,30,85,2,0,0,1,1,1,7,4,4,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058078,0,0,14,115,55,68,0,1,0,0,3,1,3,1,8,5
06,013,COMANDANTE FERNÁNDEZ ,02287,058460,0,0,45,115,19,51,1,0,0,1,6,1,2,0,0,1
06,013,COMANDANTE FERNÁNDEZ ,02287,058469,0,0,11,115,28,62,0,0,0,1,5,0,5,13,8,0
06,013,COMANDANTE FERNÁNDEZ ,02289,058480,0,0,7,67,16,115,0,0,0,1,2,1,3,11,10,1
06,013,COMANDANTE FERNÁNDEZ ,02290,058496,0,0,19,75,11,115,0,1,0,0,4,1,6,8,7,2
06,013,COMANDANTE FERNÁNDEZ ,02292,058550,0,0,17,115,24,63,0,0,0,1,2,0,0,11,8,2
06,019,9 DE JULIO,02309,058761,0,0,13,115,33,63,0,0,0,0,9,0,7,13,6,0
06,019,9 DE JULIO,02309,058791,0,0,0,115,21,75,0,75,0,0,0,0,5,4,3,1
06,020,CHACABUCO,02313,058849,0,0,0,78,25,115,0,0,0,0,5,0,3,8,8,2
06,025,GENERAL GÜEMES,02327,059055,0,0,22,115,37,34,2,0,0,1,7,0,2,9,5,0
06,025,GENERAL GÜEMES,02333,059118,0,0,2,49,68,115,1,1,0,2,0,1,1,0,1,0
06,001,SAN FERNANDO,02201,056880,0,0,12,56,26,114,3,1,0,2,7,0,8,6,10,3
06,001,SAN FERNANDO,02202,056896,0,0,14,45,21,114,3,0,0,0,6,1,9,5,11,2
06,001,SAN FERNANDO,02211,057093,0,0,12,114,60,40,0,0,0,0,3,2,1,13,7,2
06,001,SAN FERNANDO,02214,057159,0,0,16,114,60,44,3,0,0,0,1,1,11,10,4,2
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058096,0,0,0,114,47,64,0,1,0,0,2,1,8,5,6,0
06,013,COMANDANTE FERNÁNDEZ ,02286,058375,0,0,24,114,9,71,1,1,0,2,2,1,1,7,6,0
06,013,COMANDANTE FERNÁNDEZ ,02286,058399,0,0,12,114,20,71,1,0,0,0,4,0,3,11,7,0
06,013,COMANDANTE FERNÁNDEZ ,02289,058487,0,0,28,67,10,114,0,1,0,0,4,0,2,4,8,1
06,013,COMANDANTE FERNÁNDEZ ,02290,058510,0,0,0,63,15,114,0,0,0,0,6,0,2,9,13,1
06,014,QUITILIPI,02296,058577,0,0,24,114,25,69,1,0,0,0,8,0,2,4,13,0
06,019,9 DE JULIO,02309,058760,0,0,0,114,30,0,0,2,0,0,0,0,8,0,4,1
06,020,CHACABUCO,02313,058806,0,0,14,114,19,79,1,0,0,0,3,0,3,9,8,4
06,021,12 DE OCTUBRE,02316,058889,0,0,0,114,18,84,0,0,0,0,1,0,1,4,7,0
06,021,12 DE OCTUBRE,02316,058915,0,0,15,114,23,82,0,0,0,0,0,0,1,8,6,0
06,025,GENERAL GÜEMES,02327,058999,0,0,10,114,20,47,0,0,0,0,3,1,3,9,6,1
06,025,GENERAL GÜEMES,02327,059057,0,0,19,114,30,46,0,2,0,2,2,1,1,14,5,1
06,025,GENERAL GÜEMES,02337,059172,0,0,0,114,18,47,0,0,0,0,0,0,0,0,0,1
06,001,SAN FERNANDO,02203,056915,0,0,14,42,22,113,2,3,0,0,8,4,12,5,8,4
06,001,SAN FERNANDO,02205,056931,0,0,16,113,55,18,0,0,0,1,2,0,38,17,8,1
06,001,SAN FERNANDO,02205,056951,0,0,2,113,55,12,0,1,0,0,2,0,37,11,5,1
06,001,SAN FERNANDO,02211,057103,0,0,13,113,60,39,0,0,0,2,2,0,5,11,2,2
06,001,SAN FERNANDO,02211,057107,0,0,5,113,63,31,2,0,0,0,1,0,6,3,5,4
06,001,SAN FERNANDO,02222,057361,0,0,10,113,82,31,0,1,0,3,0,2,5,7,6,2
06,001,SAN FERNANDO,02232,057777,0,0,3,113,70,42,1,0,0,0,7,1,2,9,6,1
06,001,SAN FERNANDO,02234,057834,0,0,0,113,51,0,0,3,0,0,6,0,0,5,2,1
06,001,SAN FERNANDO,02234,057837,0,0,0,113,54,44,1,1,0,0,6,1,17,12,5,4
06,002,PRIMERO DE MAYO,02236,057870,0,0,8,113,78,41,0,0,0,0,4,0,2,7,5,5
06,004,GENERAL DONOVAN,02246,057930,0,0,8,113,56,55,1,0,0,0,0,0,13,6,4,0
06,010,SAN LORENZO ,02274,058172,0,0,0,70,113,31,0,3,0,0,0,2,4,0,0,0
06,011,MAYOR L. J. FONTANA,02278,058261,0,0,37,113,64,23,1,1,0,0,2,0,4,1,0,0
06,012,O'HIGGINS,02282,058278,0,0,28,113,83,29,0,0,0,0,1,0,11,0,0,0
06,012,O'HIGGINS,02282,058281,0,0,7,113,66,32,0,0,0,0,0,0,15,11,0,0
06,012,O'HIGGINS,02282,058292,0,0,5,113,92,24,0,1,0,0,1,0,3,9,1,0
06,013,COMANDANTE FERNÁNDEZ ,02290,058504,0,0,24,85,13,113,0,0,0,1,3,0,4,10,5,1
06,013,COMANDANTE FERNÁNDEZ ,02291,058514,0,0,15,68,13,113,0,0,0,0,2,2,1,9,7,1
06,013,COMANDANTE FERNÁNDEZ ,02292,058534,0,0,55,113,0,63,1,1,0,0,1,1,1,3,11,1
06,016,MAIPÚ,02303,058684,0,0,14,113,44,26,1,0,0,1,2,0,32,5,0,0
06,019,9 DE JULIO,02309,058740,0,0,6,113,32,68,0,1,0,0,1,0,10,2,6,0
06,019,9 DE JULIO,02309,058756,0,0,18,113,30,56,2,0,0,0,0,2,2,7,6,2
06,020,CHACABUCO,02313,058812,0,0,9,113,15,84,2,0,0,0,2,0,4,6,6,1
06,020,CHACABUCO,02313,058825,0,0,3,113,28,69,0,0,0,2,1,1,1,6,13,0
06,021,12 DE OCTUBRE,02319,058925,0,0,0,113,64,50,1,0,0,0,2,0,0,3,0,1
06,023,FRAY JUSTO STA. MARÍA DE ORO,02322,058949,0,0,7,113,44,62,0,0,0,0,1,0,0,16,1,2
06,024,ALMIRANTE BROWN,02324,058975,0,0,2,113,58,31,0,1,0,1,0,0,19,15,4,0
06,025,GENERAL GÜEMES,02327,059067,0,0,0,113,24,58,2,1,0,0,1,3,1,22,7,0
06,025,GENERAL GÜEMES,02329,059082,0,0,23,113,72,0,2,0,0,1,1,1,0,0,1,3
06,001,SAN FERNANDO,02202,056890,0,0,15,52,21,112,2,1,0,0,12,1,10,7,10,5
06,001,SAN FERNANDO,02203,056904,0,0,11,65,15,112,3,0,0,1,5,3,12,8,11,4
06,001,SAN FERNANDO,02213,057142,0,0,15,112,69,37,0,0,0,0,4,0,4,8,3,9
06,001,SAN FERNANDO,02214,057181,0,0,0,112,59,28,2,0,0,0,0,0,7,9,0,4
06,001,SAN FERNANDO,02234,057843,0,0,0,112,50,56,1,2,0,0,2,3,9,8,6,2
06,001,SAN FERNANDO,02234,057849,0,0,12,112,61,37,2,0,0,0,5,1,7,14,11,2
06,002,PRIMERO DE MAYO,02236,057868,0,0,0,112,81,46,0,2,0,0,0,2,6,2,6,1
06,002,PRIMERO DE MAYO,02236,057872,0,0,10,112,57,49,0,0,0,0,2,2,8,7,4,2
06,002,PRIMERO DE MAYO,02236,057878,0,0,23,112,63,48,0,0,0,1,0,2,3,5,6,6
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058060,0,0,0,112,47,66,0,0,0,0,1,0,6,10,6,2
06,009,TAPENAGA,02269,058129,0,0,6,112,85,10,0,0,0,1,1,5,0,6,0,0
06,011,MAYOR L. J. FONTANA,02276,058179,0,0,18,112,53,44,2,1,0,1,0,0,1,15,6,1
06,011,MAYOR L. J. FONTANA,02278,058263,0,0,4,112,51,47,0,0,0,1,0,1,1,8,10,0
06,011,MAYOR L. J. FONTANA,02278,058265,0,0,8,112,48,49,0,1,0,1,1,0,2,17,3,1
06,012,O'HIGGINS,02282,058273,0,0,18,112,85,31,1,0,0,0,2,0,8,6,2,0
06,013,COMANDANTE FERNÁNDEZ ,02286,058360,0,0,12,112,23,0,0,0,0,0,2,64,4,16,0,2
06,013,COMANDANTE FERNÁNDEZ ,02286,058386,0,0,0,112,19,0,1,0,0,0,3,1,1,1,0,1
06,013,COMANDANTE FERNÁNDEZ ,02287,058425,0,0,28,112,35,48,2,0,0,2,0,3,7,9,1,1
06,013,COMANDANTE FERNÁNDEZ ,02287,058467,0,0,17,112,14,68,2,0,0,0,1,0,10,8,7,0
06,013,COMANDANTE FERNÁNDEZ ,02290,058503,0,0,23,80,26,112,0,0,0,0,2,1,4,7,3,1
06,013,COMANDANTE FERNÁNDEZ ,02291,058521,0,0,0,63,18,112,0,1,0,0,4,3,5,8,14,1
06,013,COMANDANTE FERNÁNDEZ ,02292,058546,0,0,35,112,13,76,1,0,0,0,0,0,2,0,0,2
06,013,COMANDANTE FERNÁNDEZ ,02292,058554,0,0,18,80,22,112,1,1,0,0,4,0,3,8,0,1
06,017,INDEPENDENCIA,02307,058714,0,0,24,112,64,31,0,0,0,0,0,0,0,22,3,0
06,019,9 DE JULIO,02309,058741,0,0,7,112,26,80,0,0,0,0,4,0,6,3,13,0
06,019,9 DE JULIO,02309,058757,0,0,21,112,43,63,1,1,0,0,1,0,5,1,10,0
06,024,ALMIRANTE BROWN,02324,058971,0,0,9,112,66,30,0,3,0,0,1,0,9,24,0,0
06,024,ALMIRANTE BROWN,02324,058973,0,0,8,112,63,43,0,0,0,0,1,0,8,14,3,0
06,025,GENERAL GÜEMES,02327,059018,0,0,13,112,39,38,0,0,0,0,4,0,1,15,7,1
06,025,GENERAL GÜEMES,02327,059061,0,0,1,112,36,56,2,0,0,0,5,0,2,0,0,2
06,025,GENERAL GÜEMES,02329,059079,0,0,30,112,44,4,0,0,0,0,0,0,0,4,0,0
06,025,GENERAL GÜEMES,02330,059089,0,0,6,112,58,10,0,0,0,0,0,0,2,1,0,1
06,001,SAN FERNANDO,02202,056895,0,0,23,52,22,111,4,1,0,0,6,2,9,12,8,2
06,001,SAN FERNANDO,02203,056912,0,0,16,58,24,111,4,2,0,1,0,1,7,10,10,6
06,001,SAN FERNANDO,02206,056959,0,0,1,111,36,24,1,0,0,2,3,1,38,11,5,2
06,001,SAN FERNANDO,02207,057004,0,0,30,85,111,27,2,1,0,0,2,0,11,13,0,3
06,001,SAN FERNANDO,02213,057143,0,0,58,111,55,27,1,0,0,0,4,2,4,9,5,9
06,001,SAN FERNANDO,02225,057476,0,0,32,111,36,38,0,2,0,0,6,0,23,12,6,0
06,001,SAN FERNANDO,02232,057787,0,0,23,111,64,49,4,1,0,1,4,0,3,10,4,0
06,001,SAN FERNANDO,02233,057796,0,0,18,111,51,40,2,1,0,0,12,1,6,4,2,5
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058069,0,0,4,111,67,57,3,1,0,0,2,0,4,8,8,2
06,013,COMANDANTE FERNÁNDEZ ,02286,058343,0,0,15,111,11,92,1,0,0,1,4,0,3,9,3,2
06,013,COMANDANTE FERNÁNDEZ ,02287,058423,0,0,19,111,22,62,0,2,0,1,1,0,1,6,2,2
06,013,COMANDANTE FERNÁNDEZ ,02287,058426,0,0,25,111,24,55,2,0,0,1,1,0,4,3,5,2
06,013,COMANDANTE FERNÁNDEZ ,02292,058541,0,0,7,111,20,74,0,1,0,0,4,0,3,8,0,0
06,013,COMANDANTE FERNÁNDEZ ,02292,058557,0,0,0,111,27,75,1,0,0,0,3,0,3,7,4,1
06,015,25 DE MAYO,02299,058625,0,0,27,111,29,84,0,0,0,0,4,0,3,6,5,0
06,016,MAIPÚ,02303,058659,0,0,8,111,22,49,0,2,0,0,1,1,31,7,1,0
06,016,MAIPÚ,02303,058661,0,0,23,111,28,32,0,1,0,0,3,0,14,10,1,1
06,019,9 DE JULIO,02309,058752,0,0,8,111,34,61,0,0,0,0,1,0,10,6,3,1
06,019,9 DE JULIO,02309,058773,0,0,11,111,43,64,0,0,0,0,0,0,6,4,9,0
06,021,12 DE OCTUBRE,02315,058882,0,0,1,111,23,34,1,0,0,1,0,0,3,0,0,0
06,021,12 DE OCTUBRE,02315,058884,0,0,2,111,7,44,0,1,0,0,1,0,0,0,2,0
06,021,12 DE OCTUBRE,02316,058896,0,0,8,111,21,76,0,0,0,0,1,1,0,5,9,3
06,024,ALMIRANTE BROWN,02324,058967,0,0,16,111,54,35,0,0,0,0,0,0,22,8,0,0
06,025,GENERAL GÜEMES,02327,059037,0,0,0,111,23,41,1,0,0,0,0,0,3,7,2,0
06,001,SAN FERNANDO,02205,056927,0,0,0,110,42,30,0,3,0,0,3,3,32,17,4,3
06,001,SAN FERNANDO,02207,056995,0,0,10,82,110,34,1,1,0,0,10,1,9,10,7,2
06,001,SAN FERNANDO,02207,057013,0,0,23,92,110,34,0,0,0,1,0,2,6,0,11,3
06,001,SAN FERNANDO,02211,057111,0,0,0,110,42,37,1,0,0,2,0,2,9,7,6,5
06,001,SAN FERNANDO,02211,057121,0,0,0,110,54,60,1,0,0,0,4,2,7,11,5,7
06,001,SAN FERNANDO,02213,057137,0,0,11,110,54,36,4,0,0,1,3,2,4,6,3,4
06,001,SAN FERNANDO,02213,057147,0,0,0,110,66,33,1,0,0,0,0,2,8,8,6,8
06,001,SAN FERNANDO,02220,057247,0,0,10,110,49,58,3,2,0,0,6,0,14,6,6,2
06,001,SAN FERNANDO,02233,057820,0,0,24,110,52,40,5,0,0,1,1,1,11,12,4,2
06,013,COMANDANTE FERNÁNDEZ ,02286,058367,0,0,23,110,15,77,0,1,0,0,4,1,3,6,3,3
06,013,COMANDANTE FERNÁNDEZ ,02287,058435,0,0,10,110,18,90,0,0,0,0,4,0,1,5,5,1
06,013,COMANDANTE FERNÁNDEZ ,02287,058461,0,0,20,110,30,57,1,2,0,0,0,0,4,1,9,1
06,013,COMANDANTE FERNÁNDEZ ,02291,058519,0,0,12,54,16,110,0,0,0,0,4,0,6,6,4,2
06,013,COMANDANTE FERNÁNDEZ ,02292,058540,0,0,26,110,0,82,1,2,0,1,4,1,2,12,11,1
06,016,MAIPÚ,02303,058681,0,0,16,110,37,21,1,3,0,2,0,1,31,6,0,0
06,017,INDEPENDENCIA,02307,058723,0,0,16,110,58,32,1,0,0,0,0,1,5,0,0,0
06,017,INDEPENDENCIA,02307,058725,0,0,21,110,86,24,0,1,0,0,0,1,4,10,4,1
06,017,INDEPENDENCIA,02307,058731,0,0,33,110,92,18,2,0,0,0,0,0,0,12,0,0
06,019,9 DE JULIO,02309,058775,0,0,20,110,26,67,2,0,0,0,1,0,4,3,5,0
06,020,CHACABUCO,02313,058846,0,0,0,110,46,50,0,0,0,0,2,1,5,12,6,0
06,020,CHACABUCO,02313,058856,0,0,16,110,19,85,0,1,0,0,2,0,2,15,7,2
06,021,12 DE OCTUBRE,02316,058909,0,0,18,110,23,77,0,0,0,0,2,0,2,0,6,1
06,024,ALMIRANTE BROWN,02324,058976,0,0,6,110,63,23,0,0,0,0,0,0,16,23,2,0
06,025,GENERAL GÜEMES,02328,059078,0,0,23,110,57,27,3,0,0,0,2,0,3,12,0,2
06,025,GENERAL GÜEMES,02331,059105,0,0,0,110,31,50,0,0,0,1,0,0,7,0,1,0
06,001,SAN FERNANDO,02200,056865,0,0,13,40,14,109,8,2,0,0,6,0,9,12,9,6
06,001,SAN FERNANDO,02202,056893,0,0,12,54,30,109,4,0,0,0,10,2,12,7,10,4
06,001,SAN FERNANDO,02203,056905,0,0,31,57,17,109,0,0,0,0,8,2,12,7,13,0
06,001,SAN FERNANDO,02205,056930,0,0,16,109,55,35,2,2,0,0,1,0,29,13,3,2
06,001,SAN FERNANDO,02205,056938,0,0,3,109,69,14,1,0,0,0,5,1,34,8,7,1
06,001,SAN FERNANDO,02208,057019,0,0,9,67,30,109,5,1,0,0,2,0,2,11,10,4
06,001,SAN FERNANDO,02213,057138,0,0,0,109,53,40,6,0,0,2,2,0,9,12,4,4
06,001,SAN FERNANDO,02213,057145,0,0,23,109,57,44,0,0,0,0,0,1,6,6,7,8
06,001,SAN FERNANDO,02213,057149,0,0,17,109,51,47,1,1,0,3,8,1,11,7,9,3
06,001,SAN FERNANDO,02234,057828,0,0,0,109,51,54,0,0,0,1,2,1,9,4,5,1
06,001,SAN FERNANDO,02234,057847,0,0,0,109,63,44,1,1,0,1,3,2,7,12,10,1
06,002,PRIMERO DE MAYO,02236,057864,0,0,23,109,81,46,1,0,0,0,0,0,4,0,5,5
