codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00139,00146,00148,00136,00137,00138,00142,00143,00140,00144,00141,00145,00147,00149,00150
06,013,Comandante Fernández ,2338,57130,0,0,5,99,163,8,10,0,0,0,0,0,0,0,0,0,0,0
06,014,Quitilipi,2344,57221,0,0,19,163,63,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,015,25 de Mayo,2350,57303,0,0,3,163,86,3,9,0,0,0,0,0,0,0,0,0,0,0
06,016,Maipú,2354,57390,0,0,1,163,71,4,3,0,0,0,0,0,0,0,0,0,0,0
06,016,Maipú,2354,57402,0,0,8,163,73,2,4,0,0,0,0,0,0,0,0,0,0,0
06,018,General Belgrano,2361,57484,0,0,7,163,83,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,019,9 de Julio,2363,57518,0,0,3,163,85,10,4,0,0,0,0,0,0,0,0,0,0,0
06,019,9 de Julio,2363,57553,0,0,4,163,87,2,3,0,0,0,0,0,0,0,0,0,0,0
06,020,Chacabuco,2367,57607,0,0,8,163,101,4,10,0,0,0,0,0,0,0,0,0,0,0
06,024,Almirante Brown,2380,57811,0,0,4,163,46,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,024,Almirante Brown,2380,57818,0,0,4,163,50,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,025,General Güemes,2383,57925,0,0,14,163,66,8,8,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2241,55373,0,0,8,162,66,17,14,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2244,55458,0,0,11,70,162,19,5,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2244,55464,0,0,11,86,162,10,6,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2249,55582,0,0,14,162,71,9,10,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2253,55635,0,0,13,162,72,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,001,San Fernando,2256,55674,0,0,18,162,68,6,14,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2263,55983,0,0,11,162,68,22,15,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2269,56235,0,0,13,162,88,15,15,0,0,0,0,0,0,0,0,0,0,0
06,002,Primero de Mayo,2273,56326,0,0,0,162,91,5,8,0,0,0,0,0,0,0,0,0,0,0
06,004,General Donovan,2283,56386,0,0,9,162,91,4,8,0,0,0,0,0,0,0,0,0,0,0
06,007,Bermejo,2295,56491,0,0,3,162,29,1,0,0,0,0,0,0,0,0,0,0,0,0
06,008,Libertador Gral. San Martín,2308,56598,0,0,10,162,68,11,3,0,0,0,0,0,0,0,0,0,0,0
06,008,Libertador Gral. San Martín,2308,56635,0,0,10,162,81,10,6,0,0,0,0,0,0,0,0,0,0,0
06,008,Libertador Gral. San Martín,2308,56636,0,0,9,162,91,13,3,0,0,0,0,0,0,0,0,0,0,0
06,008,Libertador Gral. San Martín,2310,56657,0,0,1,162,94,12,0,0,0,0,0,0,0,0,0,0,0,0
06,010,San Lorenzo ,2320,56739,0,0,5,162,81,5,7,0,0,0,0,0,0,0,0,0,0,0
06,011,Mayor L. J. Fontana,2323,56784,0,0,8,162,79,14,7,0,0,0,0,0,0,0,0,0,0,0
06,011,Mayor L. J. Fontana,2326,56884,0,0,34,162,74,4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,015,25 de Mayo,2350,57335,0,0,13,162,99,8,1,0,0,0,0,0,0,0,0,0,0,0
06,016,Maipú,2354,57377,0,0,12,162,75,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,016,Maipú,2354,57412,0,0,11,162,58,6,0,0,0,0,0,0,0,0,0,0,0,0
06,020,Chacabuco,2367,57629,0,0,15,162,80,5,7,0,0,0,0,0,0,0,0,0,0,0
06,022,2 de Abril,2374,57728,0,0,9,162,79,0,9,0,0,0,0,0,0,0,0,0,0,0
06,023,Fray Justo Sta. María de Oro,2377,57762,0,0,5,162,55,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,023,Fray Justo Sta. María de Oro,2377,57763,0,0,5,162,55,1,7,0,0,0,0,0,0,0,0,0,0,0
06,024,Almirante Brown,2378,57779,0,0,3,162,67,1,9,0,0,0,0,0,0,0,0,0,0,0
06,024,Almirante Brown,2381,57834,0,0,8,162,67,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,025,General Güemes,2383,57899,0,0,7,162,69,5,9,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2383,57904,0,0,7,162,72,7,13,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2383,57914,0,0,22,162,73,11,10,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2383,57919,0,0,1,162,52,7,16,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2384,57938,0,0,7,162,59,5,15,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2387,57959,0,0,7,162,70,1,2,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2394,58037,0,0,9,162,37,2,6,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2394,58043,0,0,0,162,41,3,9,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2394,58046,0,0,0,162,57,6,8,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2241,55367,0,0,1,161,88,11,19,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2245,55478,0,0,13,89,161,14,7,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2250,55607,0,0,12,161,65,17,7,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2255,55653,0,0,17,86,161,20,12,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2263,55975,0,0,13,161,77,11,11,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2269,56233,0,0,4,161,84,7,9,0,0,0,0,0,0,0,0,0,0,0
06,002,Primero de Mayo,2276,56337,0,0,9,161,72,4,4,0,0,0,0,0,0,0,0,0,0,0
06,005,Sargento Cabral ,2288,56429,0,0,16,161,90,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,006,Presidencia de la  Plaza,2292,56463,0,0,2,161,77,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,006,Presidencia de la  Plaza,2292,56475,0,0,7,161,93,11,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,008,Libertador Gral. San Martín,2308,56585,0,0,1,161,77,13,7,0,0,0,0,0,0,0,0,0,0,0
06,011,Mayor L. J. Fontana,2323,56769,0,0,21,161,59,5,6,0,0,0,0,0,0,0,0,0,0,0
06,011,Mayor L. J. Fontana,2323,56775,0,0,12,161,73,8,9,0,0,0,0,0,0,0,0,0,0,0
06,011,Mayor L. J. Fontana,2324,56785,0,0,0,161,80,14,4,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2334,56981,0,0,10,161,84,7,5,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2335,57099,0,0,10,161,78,9,5,0,0,0,0,0,0,0,0,0,0,0
06,014,Quitilipi,2344,57254,0,0,0,161,63,16,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,014,Quitilipi,2344,57258,0,0,1,161,68,16,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,016,Maipú,2354,57391,0,0,3,161,61,5,7,0,0,0,0,0,0,0,0,0,0,0
06,017,Independencia,2359,57466,0,0,7,161,73,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,019,9 de Julio,2363,57511,0,0,8,161,94,5,0,0,0,0,0,0,0,0,0,0,0,0
06,019,9 de Julio,2363,57552,0,0,8,161,89,10,4,0,0,0,0,0,0,0,0,0,0,0
06,019,9 de Julio,2363,57555,0,0,6,161,90,4,8,0,0,0,0,0,0,0,0,0,0,0
06,020,Chacabuco,2367,57586,0,0,9,86,161,15,11,0,0,0,0,0,0,0,0,0,0,0
06,020,Chacabuco,2367,57597,0,0,6,101,161,7,8,0,0,0,0,0,0,0,0,0,0,0
06,020,Chacabuco,2367,57600,0,0,9,161,97,15,8,0,0,0,0,0,0,0,0,0,0,0
06,020,Chacabuco,2367,57638,0,0,11,161,94,8,8,0,0,0,0,0,0,0,0,0,0,0
06,020,Chacabuco,2367,57639,0,0,7,161,106,6,5,0,0,0,0,0,0,0,0,0,0,0
06,021,12 de Octubre,2370,57680,0,0,9,161,67,13,4,0,0,0,0,0,0,0,0,0,0,0
06,023,Fray Justo Sta. María de Oro,2376,57748,0,0,0,161,71,9,18,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2383,57867,0,0,11,161,56,12,4,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2383,57891,0,0,9,161,73,10,2,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2383,57902,0,0,23,161,58,11,20,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2244,55471,0,0,15,66,160,15,9,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2245,55498,0,0,9,94,160,18,12,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2245,55505,0,0,10,107,160,13,10,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2250,55613,0,0,26,160,65,15,11,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2250,55615,0,0,0,160,69,14,10,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2256,55677,0,0,19,160,74,12,5,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2263,55954,0,0,17,160,80,12,9,0,0,0,0,0,0,0,0,0,0,0
06,003,Libertad,2277,56353,0,0,9,160,89,9,7,0,0,0,0,0,0,0,0,0,0,0
06,003,Libertad,2277,56354,0,0,23,160,95,11,4,0,0,0,0,0,0,0,0,0,0,0
06,004,General Donovan,2283,56376,0,0,15,160,101,4,4,0,0,0,0,0,0,0,0,0,0,0
06,004,General Donovan,2283,56377,0,0,11,160,81,9,7,0,0,0,0,0,0,0,0,0,0,0
06,004,General Donovan,2285,56398,0,0,4,160,86,13,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,005,Sargento Cabral ,2288,56434,0,0,11,160,89,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,006,Presidencia de la  Plaza,2292,56462,0,0,13,160,86,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,007,Bermejo,2299,56542,0,0,5,160,35,6,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,007,Bermejo,2303,56558,0,0,3,160,31,0,0,0,0,0,0,0,0,0,0,0,0,0
06,008,Libertador Gral. San Martín,2308,56622,0,0,14,160,86,6,5,0,0,0,0,0,0,0,0,0,0,0
06,008,Libertador Gral. San Martín,2308,56625,0,0,0,160,85,11,5,0,0,0,0,0,0,0,0,0,0,0
06,008,Libertador Gral. San Martín,2310,56659,0,0,2,160,84,4,5,0,0,0,0,0,0,0,0,0,0,0
06,010,San Lorenzo ,2320,56746,0,0,3,160,92,8,8,0,0,0,0,0,0,0,0,0,0,0
06,011,Mayor L. J. Fontana,2326,56877,0,0,32,160,64,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,011,Mayor L. J. Fontana,2326,56887,0,0,5,102,160,8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,011,Mayor L. J. Fontana,2326,56892,0,0,11,160,91,6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,011,Mayor L. J. Fontana,2326,56898,0,0,10,103,160,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,013,Comandante Fernández ,2334,57029,0,0,13,160,80,6,3,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2335,57069,0,0,13,160,67,4,8,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2338,57141,0,0,13,86,160,12,7,0,0,0,0,0,0,0,0,0,0,0
06,014,Quitilipi,2344,57227,0,0,13,160,74,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,015,25 de Mayo,2350,57338,0,0,6,160,76,9,4,0,0,0,0,0,0,0,0,0,0,0
06,015,25 de Mayo,2350,57343,0,0,2,160,86,4,8,0,0,0,0,0,0,0,0,0,0,0
06,016,Maipú,2354,57364,0,0,7,160,96,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,016,Maipú,2354,57380,0,0,12,160,68,7,2,0,0,0,0,0,0,0,0,0,0,0
06,016,Maipú,2354,57414,0,0,4,160,71,5,6,0,0,0,0,0,0,0,0,0,0,0
06,018,General Belgrano,2361,57501,0,0,6,160,96,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,020,Chacabuco,2367,57620,0,0,4,160,87,8,4,0,0,0,0,0,0,0,0,0,0,0
06,021,12 de Octubre,2370,57677,0,0,7,160,86,9,2,0,0,0,0,0,0,0,0,0,0,0
06,021,12 de Octubre,2370,57691,0,0,7,160,86,10,4,0,0,0,0,0,0,0,0,0,0,0
06,024,Almirante Brown,2378,57778,0,0,4,160,78,0,8,0,0,0,0,0,0,0,0,0,0,0
06,024,Almirante Brown,2379,57798,0,0,1,160,94,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,024,Almirante Brown,2380,57816,0,0,0,160,73,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,025,General Güemes,2383,57864,0,0,11,160,61,4,4,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2383,57924,0,0,8,160,70,4,14,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2386,57949,0,0,7,160,22,0,1,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2240,55362,0,0,12,92,159,14,4,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2241,55377,0,0,19,159,75,13,19,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2246,55521,0,0,12,71,159,10,5,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2249,55572,0,0,29,159,64,14,16,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2249,55576,0,0,11,159,76,12,6,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2249,55579,0,0,7,159,72,10,14,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2250,55602,0,0,17,159,84,13,17,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2263,55970,0,0,16,159,71,15,10,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2264,56014,0,0,12,159,72,17,11,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2267,56189,0,0,14,77,159,14,6,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2270,56252,0,0,17,159,92,7,9,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2270,56265,0,0,16,159,75,10,14,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2270,56269,0,0,17,159,81,15,9,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2271,56294,0,0,23,159,88,0,0,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2271,56303,0,0,13,159,82,15,18,0,0,0,0,0,0,0,0,0,0,0
06,007,Bermejo,2299,56541,0,0,7,159,68,11,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,008,Libertador Gral. San Martín,2308,56602,0,0,16,159,102,6,5,0,0,0,0,0,0,0,0,0,0,0
06,008,Libertador Gral. San Martín,2308,56603,0,0,11,159,102,8,3,0,0,0,0,0,0,0,0,0,0,0
06,008,Libertador Gral. San Martín,2308,56648,0,0,3,159,95,12,4,0,0,0,0,0,0,0,0,0,0,0
06,010,San Lorenzo ,2320,56749,0,0,12,159,46,4,18,0,0,0,0,0,0,0,0,0,0,0
06,011,Mayor L. J. Fontana,2323,56771,0,0,0,159,76,7,8,0,0,0,0,0,0,0,0,0,0,0
06,011,Mayor L. J. Fontana,2325,56850,0,0,15,159,73,11,10,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2334,56980,0,0,12,159,97,6,5,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2334,57027,0,0,10,159,74,6,5,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2335,57057,0,0,6,159,83,6,7,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2335,57064,0,0,9,159,83,8,10,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2335,57067,0,0,15,159,81,5,7,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2335,57080,0,0,10,159,84,7,6,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2335,57101,0,0,16,159,94,6,3,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2337,57118,0,0,10,65,159,10,8,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2338,57148,0,0,13,87,159,14,3,0,0,0,0,0,0,0,0,0,0,0
06,014,Quitilipi,2344,57226,0,0,0,159,74,16,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,014,Quitilipi,2344,57239,0,0,9,159,64,19,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,014,Quitilipi,2344,57257,0,0,16,159,64,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,015,25 de Mayo,2350,57317,0,0,9,159,96,6,7,0,0,0,0,0,0,0,0,0,0,0
06,015,25 de Mayo,2350,57332,0,0,11,159,90,7,1,0,0,0,0,0,0,0,0,0,0,0
06,015,25 de Mayo,2350,57334,0,0,8,159,96,6,1,0,0,0,0,0,0,0,0,0,0,0
06,016,Maipú,2354,57363,0,0,14,159,70,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,019,9 de Julio,2363,57532,0,0,0,159,84,13,3,0,0,0,0,0,0,0,0,0,0,0
06,020,Chacabuco,2367,57606,0,0,8,159,90,7,10,0,0,0,0,0,0,0,0,0,0,0
06,021,12 de Octubre,2370,57695,0,0,2,159,86,9,2,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2241,55375,0,0,1,158,67,11,12,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2247,55538,0,0,19,158,92,9,6,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2248,55562,0,0,0,79,158,14,9,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2255,55656,0,0,10,94,158,15,6,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2259,55772,0,0,22,158,68,19,6,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2262,55914,0,0,1,158,86,25,14,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2264,56002,0,0,11,158,96,18,10,0,0,0,0,0,0,0,0,0,0,0
06,003,Libertad,2277,56349,0,0,15,158,109,12,6,0,0,0,0,0,0,0,0,0,0,0
06,006,Presidencia de la  Plaza,2292,56480,0,0,7,158,74,10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,008,Libertador Gral. San Martín,2310,56664,0,0,3,158,79,5,4,0,0,0,0,0,0,0,0,0,0,0
06,010,San Lorenzo ,2320,56743,0,0,5,158,63,8,10,0,0,0,0,0,0,0,0,0,0,0
06,011,Mayor L. J. Fontana,2323,56778,0,0,14,158,62,16,7,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2334,57011,0,0,10,158,85,7,5,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2335,57055,0,0,7,158,102,4,4,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2335,57071,0,0,9,158,109,4,3,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2338,57142,0,0,15,99,158,8,3,0,0,0,0,0,0,0,0,0,0,0
06,014,Quitilipi,2344,57214,0,0,14,158,98,18,5,0,0,0,0,0,0,0,0,0,0,0
06,014,Quitilipi,2344,57216,0,0,8,158,69,9,4,0,0,0,0,0,0,0,0,0,0,0
06,014,Quitilipi,2344,57265,0,0,0,158,88,14,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,016,Maipú,2354,57374,0,0,15,158,53,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,017,Independencia,2359,57472,0,0,7,158,85,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,019,9 de Julio,2363,57531,0,0,5,158,75,9,8,0,0,0,0,0,0,0,0,0,0,0
06,019,9 de Julio,2363,57551,0,0,11,158,79,9,5,0,0,0,0,0,0,0,0,0,0,0
06,019,9 de Julio,2363,57560,0,0,0,158,94,11,0,0,0,0,0,0,0,0,0,0,0,0
06,020,Chacabuco,2367,57578,0,0,9,158,81,7,5,0,0,0,0,0,0,0,0,0,0,0
06,020,Chacabuco,2368,57655,0,0,2,158,40,4,3,0,0,0,0,0,0,0,0,0,0,0
06,021,12 de Octubre,2369,57657,0,0,8,158,67,1,4,0,0,0,0,0,0,0,0,0,0,0
06,021,12 de Octubre,2373,57714,0,0,1,158,100,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,022,2 de Abril,2374,57716,0,0,9,158,85,7,12,0,0,0,0,0,0,0,0,0,0,0
06,024,Almirante Brown,2378,57776,0,0,2,158,72,4,6,0,0,0,0,0,0,0,0,0,0,0
06,024,Almirante Brown,2381,57830,0,0,0,158,82,4,6,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2387,57966,0,0,7,158,46,3,3,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2391,58012,0,0,0,158,58,4,3,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2391,58021,0,0,0,158,44,1,17,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2394,58044,0,0,0,158,42,5,3,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2240,55365,0,0,7,84,157,15,15,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2247,55545,0,0,10,157,80,12,12,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2249,55569,0,0,15,157,84,10,13,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2250,55591,0,0,17,157,72,7,13,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2253,55634,0,0,12,157,77,15,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,001,San Fernando,2259,55780,0,0,11,157,97,9,13,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2264,56036,0,0,13,157,95,17,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,001,San Fernando,2264,56037,0,0,16,157,91,11,13,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2270,56262,0,0,0,157,72,15,13,0,0,0,0,0,0,0,0,0,0,0
06,004,General Donovan,2285,56399,0,0,6,157,80,14,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,008,Libertador Gral. San Martín,2308,56627,0,0,12,157,96,14,3,0,0,0,0,0,0,0,0,0,0,0
06,011,Mayor L. J. Fontana,2323,56776,0,0,10,157,85,11,7,0,0,0,0,0,0,0,0,0,0,0
06,011,Mayor L. J. Fontana,2325,56853,0,0,1,157,79,8,20,0,0,0,0,0,0,0,0,0,0,0
06,011,Mayor L. J. Fontana,2325,56859,0,0,23,157,69,14,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,011,Mayor L. J. Fontana,2326,56879,0,0,13,91,157,8,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,013,Comandante Fernández ,2334,56971,0,0,1,157,89,9,9,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2334,57008,0,0,7,157,96,13,7,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2334,57013,0,0,9,157,99,8,6,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2335,57054,0,0,10,157,92,11,5,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2335,57086,0,0,14,157,80,9,6,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2339,57154,0,0,14,64,157,7,3,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2340,57176,0,0,12,94,157,12,7,0,0,0,0,0,0,0,0,0,0,0
06,014,Quitilipi,2344,57261,0,0,15,157,75,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,014,Quitilipi,2344,57266,0,0,8,157,77,11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,015,25 de Mayo,2350,57310,0,0,6,157,109,3,3,0,0,0,0,0,0,0,0,0,0,0
06,017,Independencia,2357,57422,0,0,6,157,55,3,7,0,0,0,0,0,0,0,0,0,0,0
06,021,12 de Octubre,2373,57707,0,0,4,157,114,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,024,Almirante Brown,2378,57780,0,0,4,157,71,3,19,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2383,57887,0,0,8,157,81,10,7,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2391,58005,0,0,6,157,67,1,7,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2249,55577,0,0,16,156,75,15,16,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2249,55585,0,0,0,156,83,11,11,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2255,55668,0,0,9,105,156,12,11,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2256,55673,0,0,15,156,79,8,10,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2256,55689,0,0,8,156,77,9,14,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2257,55699,0,0,10,84,156,16,9,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2258,55741,0,0,11,156,89,13,16,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2262,55928,0,0,17,156,85,16,0,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2263,55964,0,0,12,156,86,9,13,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2264,56001,0,0,1,156,99,21,14,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2266,56142,0,0,11,96,156,16,8,0,0,0,0,0,0,0,0,0,0,0
06,002,Primero de Mayo,2272,56315,0,0,14,156,112,9,3,0,0,0,0,0,0,0,0,0,0,0
06,008,Libertador Gral. San Martín,2308,56588,0,0,14,156,92,12,8,0,0,0,0,0,0,0,0,0,0,0
06,008,Libertador Gral. San Martín,2308,56609,0,0,12,156,78,11,1,0,0,0,0,0,0,0,0,0,0,0
06,010,San Lorenzo ,2320,56731,0,0,3,156,68,4,15,0,0,0,0,0,0,0,0,0,0,0
06,011,Mayor L. J. Fontana,2326,56896,0,0,10,156,85,6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,013,Comandante Fernández ,2335,57082,0,0,16,156,85,6,10,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2337,57119,0,0,10,71,156,9,4,0,0,0,0,0,0,0,0,0,0,0
