codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0003,0038,0047,0050,0061,0064,0160,0515,0523
13,Tunuyán,012,0092 ,2995,307,2,2,NA,NA,2,4,NA,NA,NA,NA,NA
13,Tunuyán,012,0092 ,2996,307,9,8,NA,NA,6,14,NA,NA,NA,NA,NA
13,Tunuyán,012,0092 ,2997,307,8,5,NA,NA,4,12,NA,NA,NA,NA,NA
13,Tunuyán,012,0093 ,2998,335,0,17,NA,NA,6,4,NA,NA,NA,NA,NA
13,Tunuyán,012,0093 ,2999,335,4,8,NA,NA,3,7,NA,NA,NA,NA,NA
13,Tunuyán,012,0093 ,3000,335,18,0,NA,NA,4,2,NA,NA,NA,NA,NA
13,Tunuyán,012,0093 ,3001,335,9,0,NA,NA,3,10,NA,NA,NA,NA,NA
13,Tunuyán,012,0093 ,3002,335,1,1,NA,NA,8,10,NA,NA,NA,NA,NA
13,Tunuyán,012,0093 ,3003,334,4,8,NA,NA,4,0,NA,NA,NA,NA,NA
13,Tunuyán,012,0093 ,3004,334,14,10,NA,NA,8,10,NA,NA,NA,NA,NA
13,Tunuyán,012,0093 ,3005,334,0,0,NA,NA,3,9,NA,NA,NA,NA,NA
13,Tunuyán,012,0093 ,3006,334,5,9,NA,NA,8,8,NA,NA,NA,NA,NA
13,Tunuyán,012,0093 ,3007,334,0,0,NA,NA,5,3,NA,NA,NA,NA,NA
13,Tunuyán,012,0093 ,3008,334,0,0,NA,NA,6,11,NA,NA,NA,NA,NA
13,Tunuyán,012,0093 ,3009,334,1,5,NA,NA,10,0,NA,NA,NA,NA,NA
13,Tunuyán,012,0093 ,3010,334,5,3,NA,NA,8,3,NA,NA,NA,NA,NA
13,Tunuyán,012,0093 ,3011,334,15,5,NA,NA,5,8,NA,NA,NA,NA,NA
13,Tunuyán,012,0093A,3012,61,1,1,NA,NA,2,2,NA,NA,NA,NA,NA
13,Tunuyán,012,0094 ,3013,293,0,0,NA,NA,2,4,NA,NA,NA,NA,NA
13,Tunuyán,012,0094 ,3014,293,2,17,NA,NA,5,3,NA,NA,NA,NA,NA
13,Tunuyán,012,0094 ,3015,293,6,4,NA,NA,3,2,NA,NA,NA,NA,NA
13,Tunuyán,012,0094 ,3016,292,5,26,NA,NA,4,4,NA,NA,NA,NA,NA
13,Tunuyán,012,0094A,3017,252,9,3,NA,NA,6,3,NA,NA,NA,NA,NA
13,Tunuyán,012,0095 ,3018,294,0,0,NA,NA,2,3,NA,NA,NA,NA,NA
13,Tunuyán,012,0095 ,3019,294,0,0,NA,NA,5,0,NA,NA,NA,NA,NA
13,Tunuyán,012,0095 ,3020,294,5,0,NA,NA,2,2,NA,NA,NA,NA,NA
13,Tunuyán,012,0096 ,3021,234,6,4,NA,NA,7,6,NA,NA,NA,NA,NA
13,Tunuyán,012,0096 ,3022,233,24,6,NA,NA,4,4,NA,NA,NA,NA,NA
13,Tunuyán,012,0096 ,3023,233,0,0,NA,NA,5,0,NA,NA,NA,NA,NA
13,San Carlos,013,0097 ,3024,333,25,11,NA,NA,2,3,NA,NA,NA,NA,NA
13,San Carlos,013,0097 ,3025,333,3,0,NA,NA,3,7,NA,NA,NA,NA,NA
13,San Carlos,013,0097 ,3026,332,0,0,NA,NA,2,3,NA,NA,NA,NA,NA
13,San Carlos,013,0097 ,3027,332,0,0,NA,NA,12,4,NA,NA,NA,NA,NA
13,San Carlos,013,0097 ,3028,332,0,0,NA,NA,4,12,NA,NA,NA,NA,NA
13,San Carlos,013,0097 ,3029,332,0,0,NA,NA,1,5,NA,NA,NA,NA,NA
13,San Carlos,013,0097 ,3030,332,14,4,NA,NA,9,7,NA,NA,NA,NA,NA
13,San Carlos,013,0097 ,3031,332,18,7,NA,NA,2,5,NA,NA,NA,NA,NA
13,San Carlos,013,0097 ,3032,332,8,0,NA,NA,5,8,NA,NA,NA,NA,NA
13,San Carlos,013,0097 ,3033,332,21,5,NA,NA,5,3,NA,NA,NA,NA,NA
13,San Carlos,013,0097 ,3034,332,18,4,NA,NA,3,7,NA,NA,NA,NA,NA
13,San Carlos,013,0097 ,3035,332,18,7,NA,NA,4,3,NA,NA,NA,NA,NA
13,San Carlos,013,0097 ,3036,332,19,0,NA,NA,9,10,NA,NA,NA,NA,NA
13,San Carlos,013,0097 ,3037,332,8,0,NA,NA,5,9,NA,NA,NA,NA,NA
13,San Carlos,013,0097 ,3038,332,0,0,NA,NA,2,6,NA,NA,NA,NA,NA
13,San Carlos,013,0097A,3039,260,2,13,NA,NA,5,4,NA,NA,NA,NA,NA
13,San Carlos,013,0098 ,3040,329,11,7,NA,NA,2,4,NA,NA,NA,NA,NA
13,San Carlos,013,0098 ,3041,329,1,4,NA,NA,3,7,NA,NA,NA,NA,NA
13,San Carlos,013,0098 ,3042,329,17,1,NA,NA,7,5,NA,NA,NA,NA,NA
13,San Carlos,013,0098 ,3043,328,0,0,NA,NA,7,5,NA,NA,NA,NA,NA
13,San Carlos,013,0098 ,3044,328,17,0,NA,NA,7,3,NA,NA,NA,NA,NA
13,San Carlos,013,0098A,3045,292,20,3,NA,NA,8,3,NA,NA,NA,NA,NA
13,San Carlos,013,0098A,3046,291,3,5,NA,NA,3,5,NA,NA,NA,NA,NA
13,San Carlos,013,0098A,3047,291,0,10,NA,NA,6,7,NA,NA,NA,NA,NA
13,San Carlos,013,0098A,3048,291,19,4,NA,NA,4,5,NA,NA,NA,NA,NA
13,San Carlos,013,0098A,3049,291,16,6,NA,NA,3,3,NA,NA,NA,NA,NA
13,San Carlos,013,0098A,3050,291,3,2,NA,NA,4,3,NA,NA,NA,NA,NA
13,San Carlos,013,0099 ,3051,340,0,0,NA,NA,6,7,NA,NA,NA,NA,NA
13,San Carlos,013,0099 ,3052,340,7,3,NA,NA,10,6,NA,NA,NA,NA,NA
13,San Carlos,013,0099 ,3053,340,21,1,NA,NA,9,16,NA,NA,NA,NA,NA
13,San Carlos,013,0099 ,3054,340,21,5,NA,NA,11,12,NA,NA,NA,NA,NA
13,San Carlos,013,0099 ,3055,339,8,0,NA,NA,10,8,NA,NA,NA,NA,NA
13,San Carlos,013,0099 ,3056,339,16,13,NA,NA,7,12,NA,NA,NA,NA,NA
13,San Carlos,013,0099 ,3057,339,0,0,NA,NA,6,15,NA,NA,NA,NA,NA
13,San Carlos,013,0099 ,3058,339,5,6,NA,NA,8,19,NA,NA,NA,NA,NA
13,San Carlos,013,0099 ,3059,339,14,8,NA,NA,12,14,NA,NA,NA,NA,NA
13,San Carlos,013,0099 ,3060,339,29,4,NA,NA,4,7,NA,NA,NA,NA,NA
13,San Carlos,013,0099 ,3061,339,15,7,NA,NA,11,14,NA,NA,NA,NA,NA
13,San Carlos,013,0099 ,3062,339,2,7,NA,NA,5,0,NA,NA,NA,NA,NA
13,San Carlos,013,0099 ,3063,339,10,0,NA,NA,10,14,NA,NA,NA,NA,NA
13,San Carlos,013,0099 ,3064,339,16,9,NA,NA,10,7,NA,NA,NA,NA,NA
13,San Carlos,013,0099 ,3065,339,17,8,NA,NA,6,13,NA,NA,NA,NA,NA
13,San Carlos,013,0099 ,3066,339,0,4,NA,NA,13,19,NA,NA,NA,NA,NA
13,San Carlos,013,0099 ,3067,339,20,7,NA,NA,5,8,NA,NA,NA,NA,NA
13,San Carlos,013,0099 ,3068,339,15,6,NA,NA,7,8,NA,NA,NA,NA,NA
13,San Carlos,013,0099 ,3069,339,12,9,NA,NA,6,9,NA,NA,NA,NA,NA
13,San Carlos,013,0099 ,3070,339,3,13,NA,NA,3,10,NA,NA,NA,NA,NA
13,San Carlos,013,0099 ,3071,339,1,28,NA,NA,1,13,NA,NA,NA,NA,NA
13,San Carlos,013,0099 ,3072,339,13,3,NA,NA,10,12,NA,NA,NA,NA,NA
13,San Carlos,013,0099 ,3073,339,15,5,NA,NA,14,12,NA,NA,NA,NA,NA
13,San Carlos,013,0099 ,3074,339,16,0,NA,NA,11,12,NA,NA,NA,NA,NA
13,San Carlos,013,0099 ,3075,339,14,10,NA,NA,7,16,NA,NA,NA,NA,NA
13,San Carlos,013,0099 ,3076,339,22,10,NA,NA,14,6,NA,NA,NA,NA,NA
13,San Carlos,013,0099A,3077,335,4,0,NA,NA,9,11,NA,NA,NA,NA,NA
13,San Carlos,013,0099A,3078,335,10,0,NA,NA,6,15,NA,NA,NA,NA,NA
13,San Carlos,013,0099A,3079,335,8,2,NA,NA,3,7,NA,NA,NA,NA,NA
13,San Carlos,013,0099A,3080,335,2,1,NA,NA,2,12,NA,NA,NA,NA,NA
13,San Carlos,013,0099A,3081,335,0,0,NA,NA,10,12,NA,NA,NA,NA,NA
13,San Carlos,013,0099A,3082,335,0,0,NA,NA,14,13,NA,NA,NA,NA,NA
13,San Carlos,013,0099A,3083,335,12,0,NA,NA,4,10,NA,NA,NA,NA,NA
13,San Carlos,013,0099A,3084,334,3,6,NA,NA,7,10,NA,NA,NA,NA,NA
13,San Carlos,013,0099A,3085,334,25,9,NA,NA,5,17,NA,NA,NA,NA,NA
13,San Carlos,013,0099A,3086,334,0,0,NA,NA,2,8,NA,NA,NA,NA,NA
13,San Carlos,013,0099A,3087,334,26,3,NA,NA,5,12,NA,NA,NA,NA,NA
13,San Carlos,013,0099A,3088,334,26,0,NA,NA,5,9,NA,NA,NA,NA,NA
13,San Carlos,013,0099A,3089,334,2,22,NA,NA,3,5,NA,NA,NA,NA,NA
13,Santa Rosa,014,0100 ,3090,326,0,0,NA,NA,3,3,NA,NA,NA,NA,NA
13,Santa Rosa,014,0100 ,3091,326,0,0,NA,NA,1,8,NA,NA,NA,NA,NA
13,Santa Rosa,014,0100 ,3092,326,1,4,NA,NA,2,3,NA,NA,NA,NA,NA
13,Santa Rosa,014,0100 ,3093,326,19,0,NA,NA,0,3,NA,NA,NA,NA,NA
13,Santa Rosa,014,0100 ,3094,325,0,0,NA,NA,2,3,NA,NA,NA,NA,NA
13,Santa Rosa,014,0100 ,3095,325,0,0,NA,NA,2,2,NA,NA,NA,NA,NA
13,Santa Rosa,014,0100 ,3096,325,10,3,NA,NA,5,7,NA,NA,NA,NA,NA
13,Santa Rosa,014,0100 ,3097,325,3,2,NA,NA,0,2,NA,NA,NA,NA,NA
13,Santa Rosa,014,0100A,3098,60,56,0,NA,NA,0,0,NA,NA,NA,NA,NA
13,Santa Rosa,014,0100B,3099,309,3,1,NA,NA,1,4,NA,NA,NA,NA,NA
13,Santa Rosa,014,0100C,3100,298,0,0,NA,NA,0,3,NA,NA,NA,NA,NA
13,Santa Rosa,014,0100C,3101,298,3,0,NA,NA,4,5,NA,NA,NA,NA,NA
13,Santa Rosa,014,0100C,3102,298,0,0,NA,NA,2,0,NA,NA,NA,NA,NA
13,Santa Rosa,014,0100C,3103,298,0,0,NA,NA,0,0,NA,NA,NA,NA,NA
13,Santa Rosa,014,0100C,3104,298,15,6,NA,NA,2,0,NA,NA,NA,NA,NA
13,Santa Rosa,014,0101 ,3105,328,20,5,NA,NA,3,3,NA,NA,NA,NA,NA
13,Santa Rosa,014,0101 ,3106,328,16,4,NA,NA,2,2,NA,NA,NA,NA,NA
13,Santa Rosa,014,0101 ,3107,328,0,14,NA,NA,7,9,NA,NA,NA,NA,NA
13,Santa Rosa,014,0101 ,3108,328,2,0,NA,NA,2,3,NA,NA,NA,NA,NA
13,Santa Rosa,014,0101 ,3109,328,0,0,NA,NA,1,2,NA,NA,NA,NA,NA
13,Santa Rosa,014,0101 ,3110,328,14,14,NA,NA,0,4,NA,NA,NA,NA,NA
13,Santa Rosa,014,0101 ,3111,328,18,0,NA,NA,3,3,NA,NA,NA,NA,NA
13,Santa Rosa,014,0101 ,3112,327,0,0,NA,NA,1,3,NA,NA,NA,NA,NA
13,Santa Rosa,014,0101 ,3113,327,26,0,NA,NA,1,0,NA,NA,NA,NA,NA
13,Santa Rosa,014,0101 ,3114,327,11,7,NA,NA,3,2,NA,NA,NA,NA,NA
13,Santa Rosa,014,0101 ,3115,327,17,0,NA,NA,3,3,NA,NA,NA,NA,NA
13,Santa Rosa,014,0101 ,3116,327,9,7,NA,NA,8,6,NA,NA,NA,NA,NA
13,Santa Rosa,014,0101A,3117,56,1,0,NA,NA,0,0,NA,NA,NA,NA,NA
13,Santa Rosa,014,0102 ,3118,309,8,1,NA,NA,4,4,NA,NA,NA,NA,NA
13,Santa Rosa,014,0102 ,3119,309,10,0,NA,NA,2,7,NA,NA,NA,NA,NA
13,Santa Rosa,014,0102 ,3120,309,2,5,NA,NA,1,9,NA,NA,NA,NA,NA
13,Santa Rosa,014,0102 ,3121,308,0,0,NA,NA,0,0,NA,NA,NA,NA,NA
13,Santa Rosa,014,0102 ,3122,308,9,3,NA,NA,4,1,NA,NA,NA,NA,NA
13,Santa Rosa,014,0102 ,3123,308,0,0,NA,NA,5,6,NA,NA,NA,NA,NA
13,Santa Rosa,014,0102 ,3124,308,8,8,NA,NA,6,3,NA,NA,NA,NA,NA
13,Santa Rosa,014,0102 ,3125,308,7,0,NA,NA,0,4,NA,NA,NA,NA,NA
13,Santa Rosa,014,0102 ,3126,308,14,0,NA,NA,5,3,NA,NA,NA,NA,NA
13,La Paz,015,0103 ,3127,338,10,6,NA,NA,1,0,NA,NA,NA,NA,NA
13,La Paz,015,0103 ,3128,338,17,0,NA,NA,4,4,NA,NA,NA,NA,NA
13,La Paz,015,0103 ,3129,338,14,0,NA,NA,3,4,NA,NA,NA,NA,NA
13,La Paz,015,0103 ,3130,338,9,7,NA,NA,2,4,NA,NA,NA,NA,NA
13,La Paz,015,0103 ,3131,338,9,2,NA,NA,1,3,NA,NA,NA,NA,NA
13,La Paz,015,0103 ,3132,337,17,3,NA,NA,2,1,NA,NA,NA,NA,NA
13,La Paz,015,0103 ,3133,337,7,0,NA,NA,1,3,NA,NA,NA,NA,NA
13,La Paz,015,0103 ,3134,337,5,2,NA,NA,0,2,NA,NA,NA,NA,NA
13,La Paz,015,0103 ,3135,337,9,0,NA,NA,0,2,NA,NA,NA,NA,NA
13,La Paz,015,0103 ,3136,337,8,3,NA,NA,0,1,NA,NA,NA,NA,NA
13,La Paz,015,0103 ,3137,337,7,2,NA,NA,3,2,NA,NA,NA,NA,NA
13,La Paz,015,0103 ,3138,337,12,0,NA,NA,1,2,NA,NA,NA,NA,NA
13,La Paz,015,0103 ,3139,337,5,4,NA,NA,2,3,NA,NA,NA,NA,NA
13,La Paz,015,0103 ,3140,337,8,9,NA,NA,2,2,NA,NA,NA,NA,NA
13,La Paz,015,0103 ,3141,337,0,0,NA,NA,1,5,NA,NA,NA,NA,NA
13,La Paz,015,0103 ,3142,337,3,0,NA,NA,1,3,NA,NA,NA,NA,NA
13,La Paz,015,0103 ,3143,337,12,0,NA,NA,2,1,NA,NA,NA,NA,NA
13,La Paz,015,0103 ,3144,337,6,3,NA,NA,1,1,NA,NA,NA,NA,NA
13,La Paz,015,0104 ,3145,251,11,0,NA,NA,3,4,NA,NA,NA,NA,NA
13,La Paz,015,0104 ,3146,251,15,0,NA,NA,1,0,NA,NA,NA,NA,NA
13,La Paz,015,0104 ,3147,250,1,6,NA,NA,0,0,NA,NA,NA,NA,NA
13,La Paz,015,0105 ,3148,252,0,0,NA,NA,0,0,NA,NA,NA,NA,NA
13,La Paz,015,0106 ,3149,221,11,0,NA,NA,3,0,NA,NA,NA,NA,NA
13,La Paz,015,0106 ,3150,221,6,2,NA,NA,1,1,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3151,338,3,7,NA,NA,17,13,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3152,338,0,0,NA,NA,4,14,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3153,338,8,3,NA,NA,15,0,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3154,338,2,6,NA,NA,10,7,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3155,337,3,2,NA,NA,14,12,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3156,337,8,3,NA,NA,7,9,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3157,337,9,2,NA,NA,13,14,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3158,337,2,7,NA,NA,10,0,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3159,337,8,7,NA,NA,8,20,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3160,337,0,0,NA,NA,11,13,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3161,337,15,6,NA,NA,11,10,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3162,337,10,5,NA,NA,11,15,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3163,337,0,0,NA,NA,11,11,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3164,337,0,0,NA,NA,14,16,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3165,337,8,7,NA,NA,7,16,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3166,337,9,4,NA,NA,13,14,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3167,337,13,0,NA,NA,7,22,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3168,337,0,0,NA,NA,9,12,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3169,337,0,0,NA,NA,7,16,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3170,337,0,6,NA,NA,11,26,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3171,337,1,11,NA,NA,6,19,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3172,337,0,0,NA,NA,10,14,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3173,337,11,16,NA,NA,14,12,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3174,337,2,5,NA,NA,4,25,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3175,337,0,0,NA,NA,10,14,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3176,337,7,7,NA,NA,8,19,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3177,337,2,8,NA,NA,16,18,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3178,337,0,0,NA,NA,0,0,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3179,337,0,0,NA,NA,13,14,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3180,337,39,6,NA,NA,10,11,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3181,337,8,7,NA,NA,9,12,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3182,337,6,0,NA,NA,12,11,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3183,337,0,0,NA,NA,4,18,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3184,337,0,9,NA,NA,0,122,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3185,337,2,4,NA,NA,5,0,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3186,337,12,6,NA,NA,10,6,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3187,337,3,7,NA,NA,15,16,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3188,337,15,13,NA,NA,23,1,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3189,337,0,0,NA,NA,9,20,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3190,337,0,0,NA,NA,5,13,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3191,337,0,0,NA,NA,4,7,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3192,337,1,5,NA,NA,11,0,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3193,337,0,0,NA,NA,10,16,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3194,337,11,3,NA,NA,9,14,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3195,337,14,0,NA,NA,16,16,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3196,337,12,4,NA,NA,14,19,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3197,337,20,0,NA,NA,6,16,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3198,337,12,0,NA,NA,15,19,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3199,337,2,4,NA,NA,10,20,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3200,337,21,0,NA,NA,6,16,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3201,337,21,0,NA,NA,9,9,NA,NA,NA,NA,NA
13,San Rafael,016,0107 ,3202,337,15,0,NA,NA,6,17,NA,NA,NA,NA,NA
13,San Rafael,016,0107A,3203,332,10,3,NA,NA,5,8,NA,NA,NA,NA,NA
13,San Rafael,016,0107A,3204,332,0,0,NA,NA,7,8,NA,NA,NA,NA,NA
13,San Rafael,016,0107A,3205,332,0,0,NA,NA,7,10,NA,NA,NA,NA,NA
13,San Rafael,016,0107A,3206,332,0,0,NA,NA,6,9,NA,NA,NA,NA,NA
13,San Rafael,016,0107A,3207,332,0,0,NA,NA,6,9,NA,NA,NA,NA,NA
13,San Rafael,016,0107A,3208,332,0,0,NA,NA,0,9,NA,NA,NA,NA,NA
13,San Rafael,016,0107A,3209,332,5,4,NA,NA,2,0,NA,NA,NA,NA,NA
13,San Rafael,016,0107A,3210,332,1,8,NA,NA,5,13,NA,NA,NA,NA,NA
13,San Rafael,016,0107A,3211,332,2,12,NA,NA,13,10,NA,NA,NA,NA,NA
13,San Rafael,016,0107A,3212,332,0,0,NA,NA,5,13,NA,NA,NA,NA,NA
13,San Rafael,016,0107A,3213,332,11,4,NA,NA,5,7,NA,NA,NA,NA,NA
13,San Rafael,016,0107A,3214,332,4,7,NA,NA,8,8,NA,NA,NA,NA,NA
13,San Rafael,016,0107A,3215,332,12,7,NA,NA,9,7,NA,NA,NA,NA,NA
13,San Rafael,016,0107A,3216,332,2,10,NA,NA,0,0,NA,NA,NA,NA,NA
13,San Rafael,016,0107A,3217,332,0,0,NA,NA,4,7,NA,NA,NA,NA,NA
13,San Rafael,016,0107A,3218,332,1,1,NA,NA,1,7,NA,NA,NA,NA,NA
13,San Rafael,016,0107A,3219,332,0,0,NA,NA,7,11,NA,NA,NA,NA,NA
13,San Rafael,016,0107A,3220,332,0,59,NA,NA,9,9,NA,NA,NA,NA,NA
13,San Rafael,016,0107A,3221,332,2,6,NA,NA,12,11,NA,NA,NA,NA,NA
13,San Rafael,016,0107A,3222,332,1,6,NA,NA,7,0,NA,NA,NA,NA,NA
13,San Rafael,016,0107A,3223,332,1,13,NA,NA,7,8,NA,NA,NA,NA,NA
13,San Rafael,016,0107A,3224,332,17,3,NA,NA,9,13,NA,NA,NA,NA,NA
13,San Rafael,016,0107A,3225,332,0,0,NA,NA,2,6,NA,NA,NA,NA,NA
13,San Rafael,016,0107A,3226,332,5,2,NA,NA,6,12,NA,NA,NA,NA,NA
13,San Rafael,016,0107A,3227,332,19,4,NA,NA,8,9,NA,NA,NA,NA,NA
13,San Rafael,016,0107A,3228,332,6,6,NA,NA,4,4,NA,NA,NA,NA,NA
13,San Rafael,016,0107A,3229,332,0,0,NA,NA,5,0,NA,NA,NA,NA,NA
13,San Rafael,016,0107A,3230,331,2,10,NA,NA,6,10,NA,NA,NA,NA,NA
13,San Rafael,016,0107A,3231,331,0,0,NA,NA,0,7,NA,NA,NA,NA,NA
13,San Rafael,016,0107A,3232,331,10,9,NA,NA,6,8,NA,NA,NA,NA,NA
13,San Rafael,016,0107A,3233,331,6,15,NA,NA,5,17,NA,NA,NA,NA,NA
13,San Rafael,016,0107A,3234,331,15,4,NA,NA,7,0,NA,NA,NA,NA,NA
13,San Rafael,016,0107A,3235,331,6,6,NA,NA,7,14,NA,NA,NA,NA,NA
13,San Rafael,016,0107A,3236,331,5,11,NA,NA,5,7,NA,NA,NA,NA,NA
13,San Rafael,016,0107A,3237,331,11,0,NA,NA,9,10,NA,NA,NA,NA,NA
13,San Rafael,016,0107A,3238,331,11,2,NA,NA,8,13,NA,NA,NA,NA,NA
13,San Rafael,016,0107A,3239,331,0,0,NA,NA,8,8,NA,NA,NA,NA,NA
13,San Rafael,016,0107A,3240,331,7,13,NA,NA,6,7,NA,NA,NA,NA,NA
13,San Rafael,016,0107A,3241,331,5,6,NA,NA,4,13,NA,NA,NA,NA,NA
13,San Rafael,016,0107B,3242,338,7,4,NA,NA,7,6,NA,NA,NA,NA,NA
13,San Rafael,016,0107B,3243,338,7,9,NA,NA,10,10,NA,NA,NA,NA,NA
13,San Rafael,016,0107B,3244,338,20,7,NA,NA,7,9,NA,NA,NA,NA,NA
13,San Rafael,016,0107B,3245,338,15,11,NA,NA,5,5,NA,NA,NA,NA,NA
13,San Rafael,016,0107B,3246,338,2,8,NA,NA,11,9,NA,NA,NA,NA,NA
13,San Rafael,016,0107B,3247,338,2,9,NA,NA,4,9,NA,NA,NA,NA,NA
13,San Rafael,016,0107B,3248,338,1,11,NA,NA,5,8,NA,NA,NA,NA,NA
13,San Rafael,016,0107B,3249,338,10,5,NA,NA,7,17,NA,NA,NA,NA,NA
13,San Rafael,016,0107B,3250,338,6,4,NA,NA,9,9,NA,NA,NA,NA,NA
13,San Rafael,016,0107B,3251,338,0,0,NA,NA,0,0,NA,NA,NA,NA,NA
13,San Rafael,016,0107B,3252,338,13,2,NA,NA,12,8,NA,NA,NA,NA,NA
13,San Rafael,016,0107B,3253,338,0,0,NA,NA,8,5,NA,NA,NA,NA,NA
13,San Rafael,016,0107B,3254,338,3,4,NA,NA,3,10,NA,NA,NA,NA,NA
13,San Rafael,016,0107B,3255,338,8,12,NA,NA,5,12,NA,NA,NA,NA,NA
13,San Rafael,016,0107B,3256,338,6,8,NA,NA,7,9,NA,NA,NA,NA,NA
13,San Rafael,016,0107B,3257,338,6,3,NA,NA,8,12,NA,NA,NA,NA,NA
13,San Rafael,016,0107B,3258,338,10,9,NA,NA,13,3,NA,NA,NA,NA,NA
13,San Rafael,016,0107B,3259,338,15,2,NA,NA,7,8,NA,NA,NA,NA,NA
13,San Rafael,016,0107B,3260,338,16,6,NA,NA,12,12,NA,NA,NA,NA,NA
13,San Rafael,016,0107B,3261,338,4,5,NA,NA,11,12,NA,NA,NA,NA,NA
13,San Rafael,016,0107B,3262,338,32,11,NA,NA,13,9,NA,NA,NA,NA,NA
13,San Rafael,016,0107B,3263,337,1,6,NA,NA,7,12,NA,NA,NA,NA,NA
13,San Rafael,016,0107B,3264,337,7,4,NA,NA,4,6,NA,NA,NA,NA,NA
13,San Rafael,016,0107B,3265,337,4,9,NA,NA,9,12,NA,NA,NA,NA,NA
13,San Rafael,016,0107B,3266,337,9,5,NA,NA,8,10,NA,NA,NA,NA,NA
13,San Rafael,016,0107B,3267,337,23,10,NA,NA,8,0,NA,NA,NA,NA,NA
13,San Rafael,016,0107B,3268,337,0,2,NA,NA,5,9,NA,NA,NA,NA,NA
13,San Rafael,016,0107B,3269,337,0,0,NA,NA,6,9,NA,NA,NA,NA,NA
13,San Rafael,016,0107B,3270,337,7,5,NA,NA,6,7,NA,NA,NA,NA,NA
13,San Rafael,016,0107B,3271,337,8,2,NA,NA,2,13,NA,NA,NA,NA,NA
13,San Rafael,016,0107B,3272,337,13,14,NA,NA,11,12,NA,NA,NA,NA,NA
13,San Rafael,016,0107B,3273,337,16,11,NA,NA,9,7,NA,NA,NA,NA,NA
13,San Rafael,016,0107B,3274,337,2,5,NA,NA,6,9,NA,NA,NA,NA,NA
13,San Rafael,016,0107B,3275,337,0,8,NA,NA,9,10,NA,NA,NA,NA,NA
13,San Rafael,016,0107B,3276,337,5,7,NA,NA,9,8,NA,NA,NA,NA,NA
13,San Rafael,016,0107B,3277,337,3,12,NA,NA,6,11,NA,NA,NA,NA,NA
13,San Rafael,016,0107B,3278,337,8,10,NA,NA,7,8,NA,NA,NA,NA,NA
13,San Rafael,016,0107B,3279,337,0,13,NA,NA,7,10,NA,NA,NA,NA,NA
